projection_mode,season,week,team,opponent_team,player_id,player_name,position,projected_pass_attempts_calibrated,projected_completion_rate,projected_completions_raw,calibration_bucket,calibration_multiplier,projected_completions_calibrated,projected_completions,is_prop_candidate,overall_rank,team_rank,position_rank,confidence_score,confidence_bucket,quality_flags,usage_status,leakage_status
historical_test,2025,1,TEN,HOU,00-0039152,W.Levis,QB,11.03743114737115,0.6299074537810844,6.952560150324594,0-15,0.940282563233123,6.5373710791796755,6.5373710791796755,False,49,3,49,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DAL,PHI,00-0033662,C.Rush,QB,10.929367213252776,0.6226001970767412,6.804626180895252,0-15,0.940282563233123,6.398271347215404,6.398271347215404,False,50,2,50,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NE,BUF,00-0039851,D.Maye,QB,10.266286985713407,0.6604784217251234,6.780661025301165,0-15,0.940282563233123,6.375737329285116,6.375737329285116,False,51,2,51,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYJ,MIA,00-0037013,Z.Wilson,QB,10.440096927211908,0.6340012543280065,6.619034547158315,0-15,0.940282563233123,6.223762770130614,6.223762770130614,False,52,2,52,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,LAC,00-0038579,A.O'Connell,QB,10.366199787475237,0.6358839917953765,6.591700500608137,0-15,0.940282563233123,6.198061042776879,6.198061042776879,False,53,2,53,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PHI,NYG,00-0038400,T.McKee,QB,9.827131261431852,0.6611687570308433,6.497392161299841,0-15,0.940282563233123,6.109384555757815,6.109384555757815,False,54,2,54,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE|LOW_COMPLETION_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYJ,NE,00-0032156,T.Siemian,QB,10.432888976061305,0.6224656618301377,6.4941151412843485,0-15,0.940282563233123,6.106303230977882,6.106303230977882,False,55,3,55,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LA,GB,00-0034955,B.Rypien,QB,10.6766456232461,0.5959434740076404,6.36267728346575,0-15,0.940282563233123,5.982714505122339,5.982714505122339,False,56,3,56,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE|LOW_COMPLETION_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CHI,MIN,00-0038416,T.Bagent,QB,8.014837409414751,0.7931227800193491,6.356750127558105,0-15,0.940282563233123,5.977141303772817,5.977141303772817,False,57,2,57,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,LAC,00-0027948,B.Gabbert,QB,10.269863348574718,0.6081239251354599,6.245349610140055,0-15,0.940282563233123,5.872393339709476,5.872393339709476,False,58,2,58,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE|LOW_COMPLETION_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,CHI,00-0026625,B.Hoyer,QB,9.693944864933593,0.6181239251354599,5.992059249959488,0-15,0.940282563233123,5.634228830596652,5.634228830596652,False,59,3,59,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE|LOW_COMPLETION_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ATL,NO,00-0034438,L.Woodside,QB,8.53949406148087,0.6788382108497456,5.796934870257701,0-15,0.940282563233123,5.450756778701382,5.450756778701382,False,60,2,60,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE|LOW_COMPLETION_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIA,SEA,00-0037327,S.Thompson,QB,9.042800764030057,0.6399566358187221,5.787000355327645,0-15,0.940282563233123,5.441415527538471,5.441415527538471,False,61,3,61,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE|LOW_COMPLETION_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIN,ATL,00-0033319,N.Mullens,QB,6.917725141879593,0.7985020903641767,5.5238179863556764,0-15,0.940282563233123,5.193949735043743,5.193949735043743,False,62,3,62,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NE,LAC,00-0033119,J.Brissett,QB,8.973388497215495,0.6147660655194561,5.516534740810715,0-15,0.940282563233123,5.1871014262540704,5.1871014262540704,False,63,3,63,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ATL,CAR,00-0039917,M.Penix,QB,8.994719012365946,0.6011687570308434,5.407344048505731,0-15,0.940282563233123,5.084431322212342,5.084431322212342,False,64,3,64,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYG,PHI,00-0035704,D.Lock,QB,8.531754467559557,0.6119000309020446,5.220580822348349,0-15,0.940282563233123,4.908821117203391,4.908821117203391,False,65,2,65,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYG,BAL,00-0038476,T.DeVito,QB,7.501248764108794,0.6722662181283044,5.042836137887037,0-15,0.940282563233123,4.741690889697046,4.741690889697046,False,66,3,66,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CLE,CIN,00-0033537,D.Watson,QB,7.749957360007279,0.6358026932926866,4.927443762396107,0-15,0.940282563233123,4.633189451092875,4.633189451092875,False,67,1,67,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,LAC,00-0038122,D.Ridder,QB,7.690613346781814,0.6301170636262088,4.845986699558686,0-15,0.940282563233123,4.556596795254664,4.556596795254664,False,68,4,68,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CIN,CLE,00-0035100,J.Browning,QB,7.107860334830466,0.6649493219608567,4.726366910237986,0-15,0.940282563233123,4.444120393138789,4.444120393138789,False,69,3,69,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DEN,KC,00-0035264,J.Stidham,QB,7.184265364278624,0.6356563926679274,4.566724205426484,0-15,0.940282563233123,4.294011141457161,4.294011141457161,False,70,2,70,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_COMPLETION_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,SF,CHI,00-0032434,B.Allen,QB,7.56979955458317,0.5911687570308434,4.475028993655565,0-15,0.940282563233123,4.207791732696998,4.207791732696998,False,71,3,71,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE|LOW_COMPLETION_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,GB,CHI,00-0038128,M.Willis,QB,6.0134201620312355,0.714527200219795,4.296752272121445,0-15,0.940282563233123,4.040161240008097,4.040161240008097,False,72,3,72,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_COMPLETION_SAMPLE,HISTORICAL TEST ONLY,PASS
