projection_mode,season,week,team,opponent_team,player_id,player_name,position,projected_team_pass_attempts,projected_qb_attempt_share,projected_pass_attempts_raw,calibration_bucket,calibration_multiplier,projected_pass_attempts_calibrated,projected_pass_attempts,is_prop_candidate,overall_rank,team_rank,position_rank,confidence_score,confidence_bucket,quality_flags,usage_status,leakage_status
historical_test,2025,1,CLE,KC,00-0031503,J.Winston,QB,40.5,0.15929770444006,6.45155702982243,0-20,0.8381734519382428,5.407523826062703,5.407523826062703,False,77,5,77,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,GB,CHI,00-0038128,M.Willis,QB,32.0,0.1879193800634761,6.0134201620312355,0-20,0.8381734519382428,5.040289135164748,5.040289135164748,False,78,3,78,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DAL,WAS,00-0037012,T.Lance,QB,33.0,0.1817547039744451,5.997905231156688,0-20,0.8381734519382428,5.027284931997045,5.027284931997045,False,79,3,79,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DET,JAX,00-0038550,H.Hooker,QB,37.5,0.1546732101813183,5.800245381799436,0-20,0.8381734519382428,4.8616116937516844,4.8616116937516844,False,80,2,80,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,DEN,00-0032950,C.Wentz,QB,30.0,0.1882945987915815,5.648837963747445,0-20,0.8381734519382428,4.73470601551399,4.73470601551399,False,81,3,81,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PHI,KC,00-0038102,K.Pickett,QB,26.25,0.2148885221523241,5.640823706498508,0-20,0.8381734519382428,4.727988677850927,4.727988677850927,False,82,3,82,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,HOU,TEN,00-0036898,D.Mills,QB,34.5,0.1634827912531076,5.640156298232212,0-20,0.8381734519382428,4.727429273960515,4.727429273960515,False,83,3,83,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYJ,BUF,00-0028118,T.Taylor,QB,38.25,0.1444987836301812,5.527078473854431,0-20,0.8381734519382428,4.632650443564123,4.632650443564123,False,84,4,84,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ARI,SF,00-0038582,C.Tune,QB,38.5,0.1391537388046074,5.357418943977385,0-20,0.8381734519382428,4.49044632975286,4.49044632975286,False,85,2,85,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BUF,DEN,00-0033869,M.Trubisky,QB,30.25,0.1739958404101287,5.263374172406393,0-20,0.8381734519382428,4.411620498928458,4.411620498928458,False,86,3,86,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CLE,BAL,00-0038583,D.Thompson-Robinson,QB,40.5,0.1292744965633654,5.235617110816299,0-20,0.8381734519382428,4.3883552667998265,4.3883552667998265,False,87,6,87,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LAC,NE,00-0031800,T.Heinicke,QB,37.0,0.1373897759831203,5.083421711375451,0-20,0.8381734519382428,4.260789123481372,4.260789123481372,False,88,3,88,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NO,WAS,00-0038998,J.Haener,QB,38.25,0.1213207446251756,4.640518481912967,0-20,0.8381734519382428,3.889559394768205,3.889559394768205,False,89,3,89,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DET,WAS,00-0031237,T.Bridgewater,QB,37.5,0.1125065553577503,4.218995825915636,0-20,0.8381734519382428,3.536250295120746,3.536250295120746,False,90,3,90,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TB,CAR,00-0036928,K.Trask,QB,33.25,0.1236110417108085,4.110067136884383,0-20,0.8381734519382428,3.4449491598203132,3.4449491598203132,False,91,2,91,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BAL,HOU,00-0026300,J.Johnson,QB,25.25,0.1496690058051625,3.7791423965803537,0-20,0.8381734519382428,3.1675768279079186,3.1675768279079186,False,92,2,92,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PIT,DAL,00-0034577,K.Allen,QB,36.75,0.0897527734698192,3.2984144250158556,0-20,0.8381734519382428,2.764643404538434,2.764643404538434,False,93,3,93,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE,HISTORICAL TEST ONLY,PASS
