projection_mode,season,week,team,player_id,player_name,position,projected_receptions_calibrated,projected_yards_per_reception,projected_receiving_yards_raw,calibration_bucket,calibration_multiplier,projected_receiving_yards_calibrated,projected_receiving_yards,estimated_routes,is_prop_candidate,overall_rank,team_rank,position_rank,confidence_score,confidence_bucket,quality_flags,usage_status,leakage_status
historical_test,2025,1,DAL,00-0031236,B.Cooks,WR,2.9038130336212484,11.13518363663981,32.334491375840734,25-40,0.8155414357414615,26.370117520623058,26.370117520623058,38.69839855204102,True,163,4,149,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NO,00-0034981,F.Moreau,TE,2.7720458414428046,11.648577484123653,32.29039077358926,25-40,0.8155414357414615,26.334151652145827,26.334151652145827,30.62693230287612,True,164,12,15,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIA,00-0036326,C.Claypool,WR,2.6828954697566267,12.01175758908931,32.22629001958249,25-40,0.8155414357414615,26.28187483119104,26.28187483119104,20.83151041597383,True,165,7,150,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CIN,00-0035399,S.Morgan,WR,2.5544068082540967,12.608446986361637,32.207102823473015,25-40,0.8155414357414615,26.266226877728062,26.266226877728062,8.159412049896732,True,166,8,151,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIN,00-0034646,B.Powell,WR,2.8817191707241574,11.171686603956733,32.193663455944375,25-40,0.8155414357414615,26.255266516638297,26.255266516638297,8.021893869280495,True,167,7,152,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,00-0038519,N.Remigio,WR,1.599787398114223,20.01295644522657,32.01647552008229,25-40,0.8155414357414615,26.110762413029267,26.110762413029267,23.107676341042016,True,168,3,153,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,WAS,00-0034297,B.Pringle,WR,2.583256441369159,12.38675758908931,31.998171329693275,25-40,0.8155414357414615,26.095834587319324,26.095834587319324,18.60866956802045,True,169,6,154,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LAC,00-0036646,S.Fehoko,WR,2.0429966118311826,15.648670730940855,31.970181282973964,25-40,0.8155414357414615,26.073007544431388,26.073007544431388,30.2002135452767,True,170,8,155,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CAR,00-0035976,D.Chisena,WR,2.5690008338622543,12.42962311189324,31.931712139047285,25-40,0.8155414357414615,26.04163436356168,26.04163436356168,16.6185654698748,True,171,5,156,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,00-0036183,K.Wilkerson,WR,3.1084496877431045,10.262956445226571,31.901883757485617,25-40,0.8155414357414615,26.017308082437033,26.017308082437033,28.796401802252248,True,172,6,157,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,SEA,00-0035644,N.Fant,TE,3.0302729029529987,10.526472531293464,31.898084475257647,25-40,0.8155414357414615,26.014209610354047,26.014209610354047,36.29780449308214,True,173,5,16,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TEN,00-0037809,C.Okonkwo,TE,3.305218676909156,9.599164838985772,31.72733890854544,25-40,0.8155414357414615,25.874959525731086,25.874959525731086,38.52076438999087,True,174,7,17,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,JAX,00-0033881,E.Engram,TE,3.6218062793072887,8.698342823351082,31.50371265718044,25-40,0.8155414357414615,25.69258305162339,25.69258305162339,42.77277814217823,True,175,6,18,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,JAX,00-0036497,T.Jones,WR,2.5459011571180103,12.334385016655144,31.40212508624138,25-40,0.8155414357414615,25.609734178166264,25.609734178166264,10.397562815390922,True,176,7,158,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,HOU,00-0038618,X.Hutchinson,WR,2.6365334998815806,11.869244477680931,31.29366068369023,25-40,0.8155414357414615,25.521276963582856,25.521276963582856,29.87230249340013,True,177,5,159,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DAL,00-0037801,K.Turpin,WR,2.3922556728416087,13.053916685286588,31.22830624317857,25-40,0.8155414357414615,25.467977709335898,25.467977709335898,25.509109862176512,True,178,5,160,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TEN,00-0033009,T.Boyd,WR,2.84805884741901,10.907296067868083,31.064621067510274,25-40,0.8155414357414615,25.334485666161783,25.334485666161783,29.34272789410008,True,179,8,161,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CIN,00-0038891,S.Jackson,WR,2.463766566670886,12.608446986361637,31.064270142640087,25-40,0.8155414357414615,25.33419947238931,25.33419947238931,14.654736655826088,True,180,9,162,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYJ,00-0035480,M.Taylor,WR,2.72316782554485,11.38675758908931,31.008051903886653,25-40,0.8155414357414615,25.28835116924148,25.28835116924148,21.698677945388805,True,181,6,163,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,IND,00-0033466,I.McKenzie,WR,2.67693640767862,11.5776666799984,30.99267745165537,25-40,0.8155414357414615,25.275812666395044,25.275812666395044,17.29044200173566,True,182,6,164,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NO,00-0034860,D.Pettis,WR,2.838978925597484,10.912956445226571,30.98165336396147,25-40,0.8155414357414615,25.266822066089418,25.266822066089418,41.31102134568538,True,183,13,165,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PIT,00-0035298,S.Miller,WR,2.289242470297057,13.497956445226574,30.900095156632567,25-40,0.8155414357414615,25.200307968587904,25.200307968587904,25.5863625378182,True,184,8,166,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NO,00-0033357,T.Hill,TE,3.462707383298773,8.919811040610233,30.886695547950964,25-40,0.8155414357414615,25.18938003248534,25.18938003248534,39.83398808985685,True,185,14,19,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,GB,00-0038996,T.Kraft,TE,2.574056658138515,11.995201302522236,30.87632777846915,25-40,0.8155414357414615,25.180924686876704,25.180924686876704,30.109136558958625,True,186,5,20,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,JAX,00-0038667,E.Cooks,WR,2.445729468102236,12.620090922422644,30.865328259098593,25-40,0.8155414357414615,25.17195412305677,25.17195412305677,14.451558238174997,True,187,8,167,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYG,00-0035535,D.Slayton,WR,2.191995653066598,14.042472434854922,30.781038535509516,25-40,0.8155414357414615,25.103212360862685,25.103212360862685,21.956407767757387,True,188,3,168,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,00-0033857,J.Smith-Schuster,WR,2.370538212089973,12.916031311536734,30.6179457725484,25-40,0.8155414357414615,24.970203454798334,24.970203454798334,22.740492195511457,True,189,4,169,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,00-0034386,Ju.Watson,WR,2.284276719500068,13.3752291724993,30.55272461671831,25-40,0.8155414357414615,24.917012899731947,24.917012899731947,18.617429165452737,True,190,5,170,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LA,00-0033110,T.Higbee,TE,3.186078871185398,9.56792775517406,30.484172461788404,25-40,0.8155414357414615,24.86110577687724,24.86110577687724,36.953633645223775,True,191,7,21,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,JAX,00-0033943,J.Reynolds,WR,2.1376344287570994,14.190636142578402,30.334392384340433,25-40,0.8155414357414615,24.738953917469853,24.738953917469853,22.62757833022918,True,192,9,171,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,JAX,00-0036196,G.Davis,WR,2.3636457508599835,12.821225675995802,30.304835589884398,25-40,0.8155414357414615,24.714849126883262,24.714849126883262,30.0451786377615,True,193,10,172,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BUF,00-0033282,C.Samuel,WR,2.8992685496319086,10.388249920520046,30.118326280279945,25-40,0.8155414357414615,24.562743056749298,24.562743056749298,29.612557783598216,True,194,5,173,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,HOU,00-0030431,R.Woods,WR,2.708484494666683,11.1027291724993,30.071569812197808,25-40,0.8155414357414615,24.524611219639393,24.524611219639393,24.36305277040993,True,195,6,174,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,00-0036527,D.Turner,WR,2.772915078576445,10.831706445226573,30.035402128682428,25-40,0.8155414357414615,24.495114975097817,24.495114975097817,22.23077936445088,True,196,7,175,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PIT,00-0035703,M.Boykin,WR,2.6719544824168664,11.220090922422642,29.97957223329197,25-40,0.8155414357414615,24.44958338205379,24.44958338205379,9.529523728917413,True,197,9,176,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PHI,00-0034351,D.Goedert,TE,2.6887056307483834,11.147345690504356,29.971931125957788,25-40,0.8155414357414615,24.443351742407813,24.443351742407813,29.182346509937936,True,198,3,22,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CAR,00-0033589,D.Moore,WR,2.50467595888304,11.958893945226574,29.95315415944095,25-40,0.8155414357414615,24.428038348175804,24.428038348175804,26.999526696708777,True,199,6,177,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYG,00-0039847,T.Johnson,TE,2.6928402298459297,10.972938048534845,29.54836901670172,25-40,0.8155414357414615,24.09791929169944,24.09791929169944,33.563203838773745,True,200,4,23,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CLE,00-0034364,J.Akins,TE,2.994118571438923,9.839654349475282,29.46109182430372,25-40,0.8155414357414615,24.02674112490369,24.02674112490369,36.24492058941559,True,201,7,24,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TB,00-0035164,C.Thompson,WR,2.4373424543544435,12.08675758908931,29.459567407378135,25-40,0.8155414357414615,24.02549789973553,24.02549789973553,9.76243602034257,True,202,6,178,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,00-0036955,T.Marshall,WR,2.4056829832604434,12.199320081590209,29.347696727628968,25-40,0.8155414357414615,23.93426272495552,23.93426272495552,19.064551675034632,True,203,8,179,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CLE,00-0037380,K.Davis,WR,2.3247972075121552,12.608446986361637,29.312082344958583,25-40,0.8155414357414615,23.90521772017947,23.90521772017947,7.425981753276802,True,204,8,180,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BUF,00-0031544,A.Cooper,WR,2.3046233073522364,12.716067556337682,29.30574566820142,25-40,0.8155414357414615,23.900049897719104,23.900049897719104,25.04452695195211,True,205,6,181,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CIN,00-0038576,C.Jones,WR,3.487370070793714,8.387956445226573,29.25190826220438,25-40,0.8155414357414615,23.85614326233568,23.85614326233568,8.159412049896732,True,206,10,182,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LAC,00-0038573,D.Davis,WR,3.1127694537818082,9.396700287591104,29.24976162155632,25-40,0.8155414357414615,23.854392587939543,23.854392587939543,20.15316630711861,True,207,9,183,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TB,00-0032385,S.Shepard,WR,2.6505102040442736,10.971736207131334,29.08069877308362,25-40,0.8155414357414615,23.716514829765572,23.716514829765572,26.81935219013598,True,208,7,184,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,GB,00-0037098,S.Toure,WR,2.4017050819554226,12.036757589089309,28.908741871981295,25-40,0.8155414357414615,23.576276851754933,23.576276851754933,21.721347722738503,True,209,6,185,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIN,00-0037317,N.Muse,TE,2.274293131395906,12.52336578581363,28.481804788634427,25-40,0.8155414357414615,23.228091969830956,23.228091969830956,15.19064889836798,True,210,8,25,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DAL,00-0038640,J.Brooks,WR,2.0738232546411015,13.72823422300435,28.469931376826235,25-40,0.8155414357414615,23.218408710517753,23.218408710517753,18.73427833899681,True,211,6,186,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CLE,00-0036133,J.Proche,WR,3.1738986037560766,8.962956445226572,28.447514947031145,25-40,0.8155414357414615,23.200127183178466,23.200127183178466,7.425981753276802,True,212,9,187,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DAL,00-0039410,R.Flournoy,WR,2.567267737623759,11.042956445226572,28.350225809814532,25-40,0.8155414357414615,23.120783860530782,23.120783860530782,21.509667588726945,True,213,7,188,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,00-0037450,T.McAllister,WR,2.238693607233927,12.608446986361637,28.22644966551567,25-40,0.8155414357414615,23.019839286098748,23.019839286098748,7.150945392044327,True,214,9,189,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PHI,00-0036271,Q.Watkins,WR,2.3893402965756803,11.79786870020042,28.189123099097806,25-40,0.8155414357414615,22.989397924531023,22.989397924531023,26.073358799021268,True,215,4,190,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYG,00-0036165,I.Hodgins,WR,3.057971087072648,9.21730427131353,28.186249962427997,25-40,0.8155414357414615,22.987054762526245,22.987054762526245,19.62038039019588,True,216,5,191,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,WAS,00-0031941,J.Crowder,WR,2.8021643339130105,10.057599302369429,28.183046049887988,25-40,0.8155414357414615,22.984441839093375,22.984441839093375,18.780724815280887,True,217,7,192,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TB,00-0038824,R.Miller,WR,2.467335605925005,11.346289778559903,27.99510476578379,25-40,0.8155414357414615,22.831167934419945,22.831167934419945,19.7541071462993,True,218,8,193,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ATL,00-0036463,C.Blair,WR,1.805312663639801,15.462956445226572,27.91547108787821,25-40,0.8155414357414615,22.766223370407456,22.766223370407456,14.59782644610318,True,219,5,194,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ARI,00-0035876,A.Baccellia,WR,2.209992407141185,12.608446986361637,27.864572105701374,25-40,0.8155414357414615,22.72471314140518,22.72471314140518,7.059266604966835,True,220,7,195,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,SEA,00-0038752,J.Bobo,WR,2.7812246691977336,10.010552599072726,27.841595840842555,25-40,0.8155414357414615,22.70597504537424,22.70597504537424,13.945323921795223,True,221,6,196,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TEN,00-0036176,M.Kinsey,WR,2.848687039312039,9.771289778559906,27.835346549545807,25-40,0.8155414357414615,22.700878489377725,22.700878489377725,10.710115141260916,True,222,9,197,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYJ,00-0034270,T.Conklin,TE,2.9428293488287616,9.426451522890105,27.740438196872574,25-40,0.8155414357414615,22.62347679517474,22.62347679517474,34.79890684057231,True,223,7,26,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NO,00-0039614,J.Jackson,WR,2.1956418070948134,12.608446986361637,27.68363332579422,25-40,0.8155414357414615,22.57715006905839,22.57715006905839,7.01342721142809,True,224,15,198,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DEN,00-0035406,L.Humphrey,WR,2.5726742086100547,10.734364069860003,27.61602158835929,25-40,0.8155414357414615,22.52200989563773,22.52200989563773,22.98352712918794,True,225,4,199,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,JAX,00-0038935,B.Strange,TE,2.6835371187651855,10.159944753515688,27.264588870662955,25-40,0.8155414357414615,22.23540195248114,22.23540195248114,31.586380137688305,True,226,11,27,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,GB,00-0038465,M.Heath,WR,2.582266225058426,10.553956445226572,27.25312526924626,25-40,0.8155414357414615,22.226052910523002,22.226052910523002,27.726504745689603,True,227,7,200,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DET,00-0037708,M.Alexander,WR,2.1525900069556996,12.608446986361637,27.140816986072764,25-40,0.8155414357414615,22.13446085201803,22.13446085201803,6.875909030811853,True,228,9,201,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,00-0030506,T.Kelce,TE,2.8073882157773222,9.625635974233502,27.0228970034254,25-40,0.8155414357414615,22.038292220067188,22.038292220067188,33.64173160322098,True,229,6,28,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DEN,00-0039868,T.Franklin,WR,2.3911683031700974,11.281289778559906,26.975462537369253,25-40,0.8155414357414615,21.99960744751613,21.99960744751613,24.41116685207465,True,230,5,202,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYG,00-0031610,D.Waller,TE,2.61218788719098,10.246442708890552,26.76563353096023,25-40,0.8155414357414615,21.82848319836911,21.82848319836911,31.97610531453093,True,231,6,29,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,00-0030564,D.Hopkins,WR,2.2646944027361693,11.818028542367983,26.76422309127706,25-40,0.8155414357414615,21.82733292636487,21.82733292636487,24.07722485210759,True,232,7,203,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,IND,00-0039890,A.Mitchell,WR,2.001662654397114,13.2303477495744,26.482692995009977,25-40,0.8155414357414615,21.597733467450784,21.597733467450784,25.54366968473913,True,233,7,204,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,WAS,00-0031260,L.Thomas,TE,2.651569297150126,9.927002149449994,26.322134112224912,25-40,0.8155414357414615,21.466791045663207,21.466791045663207,32.03043518781697,True,234,8,30,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DET,00-0038627,A.Green,WR,2.5090343193057265,10.48675758908931,26.311634689264856,25-40,0.8155414357414615,21.458228331187904,21.458228331187904,15.347288953143629,True,235,10,205,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TB,00-0039052,T.Palmer,WR,1.9749588730006493,13.251845334115462,26.171849526243587,25-40,0.8155414357414615,21.344227738642186,21.344227738642186,13.148350546476284,True,236,9,206,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BAL,00-0034753,M.Andrews,TE,2.275583520328924,11.499377976691507,26.16779501779256,25-40,0.8155414357414615,21.340921118998807,21.340921118998807,26.181115829021333,True,237,4,31,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NE,00-0032543,A.Erickson,WR,1.9982567394162214,12.98675758908931,25.950875875562474,25-40,0.8155414357414615,21.164014570304676,21.164014570304676,13.181427380135192,True,238,5,207,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,HOU,00-0035216,D.Johnson,WR,2.1351230052207257,12.123779313699805,25.885760122899594,25-40,0.8155414357414615,21.110909975888607,21.110909975888607,23.931497380153186,True,239,7,208,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,WAS,00-0039355,L.McCaffrey,WR,2.4648752465726154,10.47962311189324,25.83096360191593,25-40,0.8155414357414615,21.06622114249195,21.06622114249195,16.66891928150406,True,240,9,209,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TEN,00-0038969,K.Jackson,WR,1.9803828063992435,12.608446986361637,24.96955162718694,15-25,0.8422095618415284,21.029595135312537,21.029595135312537,6.325836308346905,True,241,10,210,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NE,00-0032392,A.Hooper,TE,2.492854743870892,10.34254395986489,25.782459774042433,25-40,0.8155414357414615,21.026664261069044,21.026664261069044,27.70020511935928,True,242,6,32,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PHI,00-0027944,J.Jones,WR,2.2478727073369718,11.45818616051788,25.756543945814347,25-40,0.8155414357414615,21.00552882930748,21.00552882930748,21.872772397694607,True,243,5,211,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
