projection_mode,season,week,team,opponent_team,player_id,player_name,position,projected_pass_attempts_calibrated,projected_completion_rate,projected_completions_raw,calibration_bucket,calibration_multiplier,projected_completions_calibrated,projected_completions,is_prop_candidate,overall_rank,team_rank,position_rank,confidence_score,confidence_bucket,quality_flags,usage_status,leakage_status
historical_test,2025,1,NO,TB,00-0039376,S.Rattler,QB,17.6774398090597,0.5936248973817205,10.493768392624606,0-15,0.940282563233123,9.867107442191793,9.867107442191793,True,18,2,18,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CAR,WAS,00-0027973,A.Dalton,QB,15.975563334455602,0.6521626408228923,10.418665572831937,0-15,0.940282563233123,9.796489570291108,9.796489570291108,True,19,1,19,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CAR,ATL,00-0039150,B.Young,QB,16.7744366655444,0.6190424306495773,10.384088046215997,0-15,0.940282563233123,9.76397692493441,9.76397692493441,True,20,2,20,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LAC,HOU,00-0036355,J.Herbert,QB,15.959757275724208,0.6471666907493476,10.32862330129326,0-15,0.940282563233123,9.711824392409387,9.711824392409387,True,21,1,21,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,SF,ARI,00-0033949,J.Dobbs,QB,15.715498065836412,0.6569287227926432,10.32396207244017,0-15,0.940282563233123,9.707441520195587,9.707441520195587,True,22,2,22,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LAC,KC,00-0035282,E.Stick,QB,15.956821012900333,0.6452175211945732,10.295620500089031,0-15,0.940282563233123,9.680792433899201,9.680792433899201,True,23,2,23,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIN,GB,00-0038598,J.Hall,QB,15.832827638512871,0.6488382108497456,10.272943557665094,0-15,0.940282563233123,9.659469700350533,9.659469700350533,True,24,2,24,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE|LOW_COMPLETION_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,GB,PHI,00-0036264,J.Love,QB,15.478499690106196,0.6375139911271691,9.867760114100252,0-15,0.940282563233123,9.278482773455758,9.278482773455758,True,25,1,25,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,HOU,KC,00-0039163,C.Stroud,QB,15.225218706787484,0.6401635155427433,9.746629532244215,0-15,0.940282563233123,9.164585799462245,9.164585799462245,True,26,1,26,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LA,SEA,00-0031345,J.Garoppolo,QB,14.530383252202911,0.6536310102248039,9.497509084090959,0-15,0.940282563233123,8.930342185918917,8.930342185918917,True,27,1,27,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,PHI,00-0033873,P.Mahomes,QB,14.081298687677837,0.6663323902872733,9.382825412909417,0-15,0.940282563233123,8.822507129619352,8.822507129619352,True,28,1,28,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CIN,CLE,00-0031288,A.McCarron,QB,13.425075633484344,0.6938382108497456,9.314830458059292,0-15,0.940282563233123,8.758572659185957,8.758572659185957,True,29,2,29,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_QB_ATTEMPT_SAMPLE|LOW_COMPLETION_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,HOU,CLE,00-0028986,C.Keenum,QB,13.634624994980301,0.6462910410384248,8.811935982174347,0-15,0.940282563233123,8.285709752365083,8.285709752365083,True,30,2,30,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_COMPLETION_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ATL,LV,00-0029604,K.Cousins,QB,13.215786926153182,0.6658475707566734,8.7996996204169,0-15,0.940282563233123,8.274204114767143,8.274204114767143,True,31,1,31,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LA,PHI,00-0026498,M.Stafford,QB,13.542971124550986,0.6492452802165368,8.792710082723572,0-15,0.940282563233123,8.267631974349044,8.267631974349044,True,32,2,32,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,JAX,HOU,00-0036971,T.Lawrence,QB,13.72314984283202,0.6285008945098052,8.625011951712017,0-15,0.940282563233123,8.109948345872096,8.109948345872096,True,33,1,33,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
