projection_mode,history_start_season,history_end_season,max_training_season,max_training_week,target_season,target_week,leakage_check,leakage_status,season,week,team,player_id,player_name,position,projected_team_pass_attempts,projected_target_share,projected_catch_rate,projected_receptions_raw,calibration_bucket,calibration_multiplier,projected_receptions_calibrated,projected_receptions,estimated_routes,is_prop_candidate,overall_rank,team_rank,position_rank,current_team_verified,team_verify_flag,team_source,team_context_note,route_proxy_status,confidence_score,confidence_bucket,quality_flags
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,LA,00-0033110,T.Higbee,TE,38.75,0.0994132603507603,0.8270666300857367,3.186078871185398,3-4,0.8958707008067163,2.8543147111543337,2.8543147111543337,36.953633645223775,True,95,5,14,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,LV,00-0038563,T.Tucker,WR,39.0,0.1172434514346279,0.6958712454098847,3.181867516072746,3-4,0.8958707008067163,2.8505418814982164,2.8505418814982164,37.24543974695599,True,96,4,82,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,PIT,00-0036862,B.Skowronek,WR,36.75,0.0911172161172161,0.95,3.1811298076923067,3-4,0.8958707008067163,2.8498809901744413,2.8498809901744413,16.81509538160006,True,97,4,83,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,CLE,00-0036133,J.Proche,WR,40.5,0.0833333333333333,0.940414401112912,3.1738986037560766,3-4,0.8958707008067163,2.8434027664364145,2.8434027664364145,7.425981753276802,True,98,6,84,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,CAR,00-0039342,X.Legette,WR,32.75,0.1399260461760461,0.6922153812123538,3.1721309856957203,3-4,0.8958707008067163,2.8418192092059247,2.8418192092059247,40.405027698328205,True,99,3,85,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,MIA,00-0036620,D.Eskridge,WR,38.0,0.0875822368421052,0.95,3.1617187499999972,3-4,0.8958707008067163,2.8324911923162324,2.8324911923162324,12.845939695743034,True,100,6,86,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NO,00-0038612,A.Perry,WR,38.25,0.1005365896358543,0.8220630417806593,3.1612636117511386,3-4,0.8958707008067163,2.8320834472942633,2.8320834472942633,26.018401873035664,True,101,5,87,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,PHI,00-0036912,D.Smith,WR,26.25,0.133725845410628,0.8888750557620869,3.12022116777536,3-4,0.8958707008067163,2.7953147242468623,2.7953147242468623,30.560197743818744,True,102,1,88,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NO,00-0034418,C.Wilson,WR,38.25,0.1030864102935603,0.7905190110381176,3.1170600922151106,3-4,0.8958707008067163,2.7924828092693987,2.7924828092693987,27.87999332429344,True,103,6,89,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,LAC,00-0038573,D.Davis,WR,37.0,0.0943638392857142,0.8915375295566361,3.1127694537818082,3-4,0.8958707008067163,2.788638952009248,2.788638952009248,20.15316630711861,True,104,5,90,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,LV,00-0036183,K.Wilkerson,WR,39.0,0.1036036036036036,0.7693153073344139,3.1084496877431045,3-4,0.8958707008067163,2.7847690001808334,2.7847690001808334,28.796401802252248,True,105,5,91,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,SF,00-0030663,W.Snead,WR,41.0,0.0949675324675324,0.7970630417806593,3.103499522257971,3-4,0.8958707008067163,2.7803342919585576,2.7803342919585576,22.934852492973636,True,106,7,92,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,JAX,00-0034775,C.Kirk,WR,36.75,0.1211922268907562,0.6963817523707462,3.1015550335942472,3-4,0.8958707008067163,2.778592281536677,2.778592281536677,37.083878555421286,True,107,4,93,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,LV,00-0034983,H.Renfrow,WR,39.0,0.1088876396747446,0.7257224980477581,3.0818661849799134,3-4,0.8958707008067163,2.760953618930476,2.760953618930476,32.3325906188853,True,108,6,94,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NO,00-0036040,J.Johnson,TE,38.25,0.0960856601703457,0.8376269956461022,3.0785108141333324,3-4,0.8958707008067163,2.757947640498683,2.757947640498683,35.06572268940426,True,109,7,15,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NO,00-0032765,M.Thomas,WR,38.25,0.1117523822110171,0.7199724980477581,3.077543048209459,3-4,0.8958707008067163,2.757080647362246,2.757080647362246,33.441061690887054,True,110,8,95,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,DET,00-0032464,K.Raymond,WR,37.5,0.0960203480994811,0.8526486406677473,3.0701857231299923,3-4,0.8958707008067163,2.7504894353872413,2.7504894353872413,21.90558412808538,True,111,4,96,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,HOU,00-0038977,T.Dell,WR,34.5,0.1178140603947055,0.7528205983397049,3.0599033746514452,3-4,0.8958707008067163,2.7412777806498263,2.7412777806498263,33.223941278986366,True,112,4,97,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NYG,00-0036165,I.Hodgins,WR,33.5,0.0960870726495726,0.95,3.057971087072648,3-4,0.8958707008067163,2.739546700822449,2.739546700822449,19.62038039019588,True,113,3,98,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,SEA,00-0032211,T.Lockett,WR,35.25,0.1089485484646775,0.7962297217488283,3.057869553121154,3-4,0.8958707008067163,2.7394557395301686,2.7394557395301686,29.258494334058472,True,114,3,99,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,TEN,00-0032398,C.Moore,WR,34.5,0.1150641025641025,0.7637297084473259,3.031786635889215,3-4,0.8958707008067163,2.716088818190508,2.716088818190508,31.87155429339653,True,115,2,100,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,SEA,00-0035644,N.Fant,TE,35.25,0.1066904645533677,0.8057438787629854,3.0302729029529987,3-4,0.8958707008067163,2.7147327092041054,2.7147327092041054,36.29780449308214,True,116,4,16,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,TEN,00-0034837,C.Ridley,WR,34.5,0.125768207018207,0.6957292701012426,3.0187714890398105,3-4,0.8958707008067163,2.7044289294614297,2.7044289294614297,36.85737488778072,True,117,3,101,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,GB,00-0039146,J.Reed,WR,32.0,0.1137890398235225,0.8260663621867346,3.0079135418796383,3-4,0.8958707008067163,2.6947016127297236,2.6947016127297236,28.961974416851717,True,118,2,102,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NO,00-0034317,K.Kirkwood,WR,38.25,0.0946955437580437,0.8303963751139926,3.0077824875618946,3-4,0.8958707008067163,2.694584205006243,2.694584205006243,21.14495189925174,True,119,9,103,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,CLE,00-0034364,J.Akins,TE,40.5,0.094179735748331,0.7849762268746439,2.994118571438923,2-3,0.8509662873274326,2.5478939645554965,2.5478939645554965,36.24492058941559,True,120,7,17,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,LA,00-0036427,T.Johnson,WR,38.75,0.1045082781136169,0.7357622259665155,2.979613179301095,2-3,0.8509662873274326,2.5355503648617406,2.5355503648617406,29.243321447300666,True,121,6,104,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,DET,00-0029293,M.Jones,WR,37.5,0.1035209180216802,0.7637297084473259,2.9648250202086506,2-3,0.8509662873274326,2.5229661400224357,2.5229661400224357,27.63231662157554,True,122,5,105,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,SF,00-0039365,J.Cowing,WR,41.0,0.0863095238095238,0.8359819740010805,2.958281449664537,2-3,0.8509662873274326,2.5173977820906464,2.5173977820906464,11.600002052544976,True,123,8,106,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NO,00-0039386,B.Means,WR,38.25,0.1087529520917678,0.7105834367679092,2.955885276942924,2-3,0.8509662873274326,2.51535871988594,2.51535871988594,31.627131471613453,True,124,10,107,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,CHI,00-0039919,R.Odunze,WR,35.75,0.124094278832182,0.666232393627881,2.9556537160825784,2-3,0.8509662873274326,2.5151616694003214,2.5151616694003214,37.43191266479065,True,125,3,108,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NYJ,00-0034270,T.Conklin,TE,38.25,0.0954712178502501,0.8058629263820329,2.9428293488287616,2-3,0.8509662873274326,2.5042485652110176,2.5042485652110176,34.79890684057231,True,126,3,18,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NYJ,00-0034521,A.Lazard,WR,38.25,0.111107910906298,0.6860830952378546,2.91576917281518,2-3,0.8509662873274326,2.481221267694313,2.481221267694313,33.059708411413666,True,127,4,109,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,PIT,00-0037837,C.Austin,WR,36.75,0.1112440002526209,0.7129792701012426,2.914813979294662,2-3,0.8509662873274326,2.4804084302104785,2.4804084302104785,31.8409706518565,True,128,5,110,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,TEN,00-0036182,N.Westbrook-Ikhine,WR,34.5,0.1253035815535815,0.6730030796250521,2.9093745214395184,2-3,0.8509662873274326,2.4757796349544128,2.4757796349544128,36.65504119962042,True,129,4,111,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,DAL,00-0031236,B.Cooks,WR,33.0,0.1344626996566651,0.6544144552864278,2.9038130336212484,2-3,0.8509662873274326,2.471046996313683,2.471046996313683,38.69839855204102,True,130,2,112,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,CIN,00-0039814,E.All,TE,44.5,0.0731624967358663,0.8905274285465351,2.89931784874847,2-3,0.8509662873274326,2.4672217455316443,2.4672217455316443,26.8883690164842,True,131,8,19,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,BUF,00-0033282,C.Samuel,WR,30.25,0.118963133640553,0.8056578999270065,2.8992685496319086,2-3,0.8509662873274326,2.467179793645456,2.467179793645456,29.612557783598216,True,132,2,113,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,GB,00-0038393,D.Wicks,WR,32.0,0.1366765354696389,0.6628721272440997,2.899170105955622,2-3,0.8509662873274326,2.467096021395735,2.467096021395735,38.32951884657396,True,133,3,114,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,CHI,00-0038941,T.Scott,WR,35.75,0.0853494623655913,0.95,2.8986811155913945,2-3,0.8509662873274326,2.4666799070809495,2.4666799070809495,8.324900585476351,True,134,4,115,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,TEN,00-0037273,K.Philips,WR,34.5,0.1068637925255572,0.7853963751139926,2.895600017177471,2-3,0.8509662873274326,2.4640579962027624,2.4640579962027624,27.44594219596282,True,135,5,116,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,JAX,00-0033572,J.Agnew,WR,36.75,0.0988465791454921,0.7937297084473259,2.883311891896636,2-3,0.8509662873274326,2.453601215854316,2.453601215854316,23.738459302091517,True,136,5,117,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,MIN,00-0034646,B.Powell,WR,43.75,0.0833333333333333,0.7904144011129121,2.8817191707241574,2-3,0.8509662873274326,2.452245863831424,2.452245863831424,8.021893869280495,True,137,7,118,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,ATL,00-0034407,R.McCloud,WR,30.75,0.1182775065587565,0.7917085749863022,2.8794704722449085,2-3,0.8509662873274326,2.450332297235219,2.450332297235219,29.81098684879128,True,138,2,119,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,PHI,00-0035676,A.Brown,WR,26.25,0.1500452898550724,0.7294078415298141,2.8729105388787213,2-3,0.8509662873274326,2.4447500150934793,2.4447500150934793,35.162115380282565,True,139,2,120,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,CIN,00-0039451,I.Williams,WR,44.5,0.0833333333333333,0.7737477344462453,2.8693145152381585,2-3,0.8509662873274326,2.4416899202069278,2.4416899202069278,8.159412049896732,True,140,9,121,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,SEA,00-0036268,L.Shenault,WR,35.25,0.0856481481481481,0.95,2.868142361111109,2-3,0.8509662873274326,2.440692456561257,2.440692456561257,8.795511402603791,True,141,5,122,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,JAX,00-0036331,D.Duvernay,WR,36.75,0.0939091915836101,0.8297319740010806,2.8635401149246564,2-3,0.8509662873274326,2.4367761002106048,2.4367761002106048,19.60013226699557,True,142,6,123,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NE,00-0033307,K.Bourne,WR,30.5,0.1108516162425699,0.8460696932993261,2.8605398851606143,2-3,0.8509662873274326,2.4342230058271683,2.4342230058271683,26.239427365364357,True,143,3,124,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,LAC,00-0035414,J.Guyton,WR,37.0,0.0980045649750852,0.7887297084473259,2.8600671424943203,2-3,0.8509662873274326,2.433820717755571,2.433820717755571,23.24228697649716,True,144,6,125,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,NYJ,00-0028002,R.Cobb,WR,38.25,0.0999549062049062,0.7470630417806593,2.856227572340418,2-3,0.8509662873274326,2.4305533729967714,2.4305533729967714,25.574747023351797,True,145,5,126,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,TEN,00-0036176,M.Kinsey,WR,34.5,0.0869164619164619,0.95,2.848687039312039,2-3,0.8509662873274326,2.424136633601142,2.424136633601142,10.710115141260916,True,146,6,127,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,TEN,00-0033009,T.Boyd,WR,34.5,0.1102285524160524,0.7489205704923086,2.84805884741901,2-3,0.8509662873274326,2.423602063478202,2.423602063478202,29.34272789410008,True,147,7,128,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,PIT,00-0036415,V.Jefferson,WR,36.75,0.1057589680434508,0.7325566510536236,2.8471855027433084,2-3,0.8509662873274326,2.4228588766019628,2.4228588766019628,28.54128769866578,True,148,6,129,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE
historical_test,2023,2024,2024,22,2025,1,All feature history is before target season/week.,PASS,2025,1,IND,00-0035045,D.Montgomery,WR,34.0,0.1161375661375661,0.7199724980477581,2.842939022714506,2-3,0.8509662873274326,2.419245265257643,2.419245265257643,31.93652858720024,True,149,3,130,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",ROUTE_PROXY_UNVALIDATED,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE
