season,week,player_id,player_name,position,base_catch_rate_blend,projected_catch_rate,sample_tier
2023,9,00-0022531,J.Peters,OT,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,12,00-0022531,J.Peters,OT,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2025,1,00-0022531,J.Peters,OT,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,1,00-0023459,A.Rodgers,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,1,00-0023459,A.Rodgers,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,2,00-0023459,A.Rodgers,QB,1.0,0.95,PRIOR_HEAVY
2024,3,00-0023459,A.Rodgers,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,4,00-0023459,A.Rodgers,QB,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,5,00-0023459,A.Rodgers,QB,1.0,0.95,CURRENT_BLEND
2024,6,00-0023459,A.Rodgers,QB,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,7,00-0023459,A.Rodgers,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,8,00-0023459,A.Rodgers,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,9,00-0023459,A.Rodgers,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,10,00-0023459,A.Rodgers,QB,0.5,0.5,CURRENT_STRONG
2024,11,00-0023459,A.Rodgers,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,13,00-0023459,A.Rodgers,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,14,00-0023459,A.Rodgers,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,15,00-0023459,A.Rodgers,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,16,00-0023459,A.Rodgers,QB,1.0,0.95,CURRENT_STRONG
2024,17,00-0023459,A.Rodgers,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,18,00-0023459,A.Rodgers,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2025,1,00-0023459,A.Rodgers,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,1,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,2,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,3,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,4,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,5,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,6,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,7,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,8,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,9,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,10,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,11,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,12,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,13,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,15,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,16,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,17,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,18,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,1,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,2,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,3,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,4,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2025,1,00-0023853,M.Prater,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,4,00-0024243,M.Lewis,TE,0.6981981981981982,0.6981981981981982,PRIOR_HEAVY
2023,7,00-0024243,M.Lewis,TE,0.7387755102040816,0.8347755102040816,PRIOR_HEAVY
2023,8,00-0024243,M.Lewis,TE,0.8112359550561798,0.9072359550561798,PRIOR_HEAVY
2023,11,00-0024243,M.Lewis,TE,0.8019138755980861,0.8979138755980861,CURRENT_BLEND
2023,14,00-0024243,M.Lewis,TE,0.6598870056497175,0.7558870056497174,CURRENT_BLEND
2023,16,00-0024243,M.Lewis,TE,0.707843137254902,0.803843137254902,CURRENT_BLEND
2024,2,00-0024243,M.Lewis,TE,0.7355432780847146,0.8315432780847146,PRIOR_HEAVY
2024,3,00-0024243,M.Lewis,TE,0.7591397849462366,0.8551397849462365,PRIOR_HEAVY
2024,6,00-0024243,M.Lewis,TE,0.8164383561643836,0.9124383561643836,PRIOR_HEAVY
2024,9,00-0024243,M.Lewis,TE,0.8730894308943089,0.95,CURRENT_BLEND
2024,18,00-0024243,M.Lewis,TE,0.8637899543378995,0.95,CURRENT_BLEND
2025,1,00-0024243,M.Lewis,TE,0.9066486406677472,0.95,PRIOR_HEAVY
2023,1,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,2,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,3,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,4,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,5,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,6,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,8,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,9,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,10,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,11,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,12,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,13,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,14,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,15,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,16,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,17,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,18,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,1,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,2,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,3,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,4,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,6,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,7,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,8,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,9,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,10,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,11,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,12,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,13,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,14,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,15,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2025,1,00-0025565,N.Folk,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,16,00-0025580,M.Crosby,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,17,00-0025580,M.Crosby,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,18,00-0025580,M.Crosby,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2025,1,00-0025580,M.Crosby,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,3,00-0026027,J.Jansen,LS,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,14,00-0026027,J.Jansen,LS,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,6,00-0026027,J.Jansen,LS,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2025,1,00-0026027,J.Jansen,LS,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,13,00-0026158,J.Flacco,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,14,00-0026158,J.Flacco,QB,1.0,0.95,PRIOR_HEAVY
2023,15,00-0026158,J.Flacco,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,16,00-0026158,J.Flacco,QB,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,17,00-0026158,J.Flacco,QB,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,19,00-0026158,J.Flacco,QB,0.5,0.5,CURRENT_BLEND
2024,4,00-0026158,J.Flacco,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,5,00-0026158,J.Flacco,QB,1.0,0.95,PRIOR_HEAVY
2024,6,00-0026158,J.Flacco,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,9,00-0026158,J.Flacco,QB,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,10,00-0026158,J.Flacco,QB,0.5,0.5,CURRENT_BLEND
2024,17,00-0026158,J.Flacco,QB,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,18,00-0026158,J.Flacco,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2025,1,00-0026158,J.Flacco,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,2,00-0026166,D.Brown,OT,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2025,1,00-0026166,D.Brown,OT,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,1,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,2,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,3,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,4,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,5,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,6,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,7,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,8,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,9,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,12,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,13,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,14,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,15,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,16,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,17,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,18,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,1,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,2,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,3,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,4,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,5,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,7,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,8,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,9,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,10,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,11,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,12,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,13,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,14,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,15,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,16,00-0026190,C.Campbell,DE,1.0,0.95,CURRENT_STRONG
2024,17,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,18,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2025,1,00-0026190,C.Campbell,DE,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,4,00-0026293,M.Slater,WR,0.6286127167630058,0.6286127167630058,PRIOR_HEAVY
2023,5,00-0026293,M.Slater,WR,0.6614310645724258,0.6614310645724258,PRIOR_HEAVY
2023,14,00-0026293,M.Slater,WR,0.6169772256728778,0.6169772256728778,PRIOR_HEAVY
2023,17,00-0026293,M.Slater,WR,0.6146496815286624,0.6146496815286624,CURRENT_BLEND
2023,18,00-0026293,M.Slater,WR,0.6358595194085028,0.6358595194085028,CURRENT_BLEND
2025,1,00-0026293,M.Slater,WR,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,4,00-0026300,J.Johnson,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,9,00-0026300,J.Johnson,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,15,00-0026300,J.Johnson,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,17,00-0026300,J.Johnson,QB,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2025,1,00-0026300,J.Johnson,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,1,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,2,00-0026498,M.Stafford,QB,1.0,0.95,PRIOR_HEAVY
2023,3,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,4,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,5,00-0026498,M.Stafford,QB,1.0,0.95,CURRENT_BLEND
2023,6,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,7,00-0026498,M.Stafford,QB,1.0,0.95,CURRENT_STRONG
2023,8,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,11,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,12,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,13,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,14,00-0026498,M.Stafford,QB,1.0,0.95,CURRENT_STRONG
2023,15,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,16,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,17,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,19,00-0026498,M.Stafford,QB,0.5,0.5,CURRENT_STRONG
2024,1,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,2,00-0026498,M.Stafford,QB,1.0,0.95,PRIOR_HEAVY
2024,3,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,4,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,5,00-0026498,M.Stafford,QB,1.0,0.95,CURRENT_BLEND
2024,7,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,8,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,9,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,10,00-0026498,M.Stafford,QB,0.5,0.5,CURRENT_STRONG
2024,11,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,12,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,13,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,14,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,15,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,16,00-0026498,M.Stafford,QB,1.0,0.95,CURRENT_STRONG
2024,17,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,19,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,20,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2025,1,00-0026498,M.Stafford,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,6,00-0026625,B.Hoyer,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,7,00-0026625,B.Hoyer,QB,1.0,0.95,PRIOR_HEAVY
2025,1,00-0026625,B.Hoyer,QB,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,1,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,2,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,3,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,4,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,5,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,6,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,7,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,8,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,1,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,2,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,10,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,12,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,13,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,14,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,15,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,16,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,17,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,18,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2025,1,00-0026858,G.Gano,K,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,1,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,2,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,3,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,4,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,5,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,6,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,8,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,9,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,10,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,11,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,12,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,13,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,14,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,15,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,16,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,17,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,18,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,1,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,2,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,3,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,4,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,5,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,6,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2024,7,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,8,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,9,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,10,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,11,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,13,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,14,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,15,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,17,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,18,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2025,1,00-0027114,T.Morstead,P,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,17,00-0027224,J.Weeks,LS,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2025,1,00-0027224,J.Weeks,LS,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,15,00-0027557,M.Cox,LS,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,4,00-0027557,M.Cox,LS,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,7,00-0027557,M.Cox,LS,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,12,00-0027557,M.Cox,LS,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2025,1,00-0027557,M.Cox,LS,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,2,00-0027696,J.Graham,TE,0.6700507614213198,0.6700507614213198,PRIOR_HEAVY
2023,3,00-0027696,J.Graham,TE,0.7466666666666668,0.7466666666666668,PRIOR_HEAVY
2023,5,00-0027696,J.Graham,TE,0.7939393939393941,0.889939393939394,PRIOR_HEAVY
2023,13,00-0027696,J.Graham,TE,0.6422680412371135,0.7382680412371134,CURRENT_BLEND
2023,14,00-0027696,J.Graham,TE,0.6598870056497175,0.7558870056497174,CURRENT_BLEND
2023,15,00-0027696,J.Graham,TE,0.7166666666666668,0.8126666666666668,CURRENT_BLEND
2025,1,00-0027696,J.Graham,TE,0.7010630417806594,0.7970630417806593,PRIOR_HEAVY
2023,1,00-0027723,A.Woods,DT,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,2,00-0027723,A.Woods,DT,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,3,00-0027723,A.Woods,DT,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,5,00-0027723,A.Woods,DT,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2025,1,00-0027723,A.Woods,DT,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,3,00-0027857,T.Williams,OT,1.0,0.95,PRIOR_HEAVY
2023,5,00-0027857,T.Williams,OT,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,6,00-0027857,T.Williams,OT,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,10,00-0027857,T.Williams,OT,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,13,00-0027857,T.Williams,OT,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,14,00-0027857,T.Williams,OT,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,16,00-0027857,T.Williams,OT,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,20,00-0027857,T.Williams,OT,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2023,22,00-0027857,T.Williams,OT,0.6888288022258241,0.6888288022258241,CURRENT_STRONG
2024,2,00-0027857,T.Williams,OT,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2024,3,00-0027857,T.Williams,OT,1.0,0.95,PRIOR_HEAVY
2024,7,00-0027857,T.Williams,OT,0.0,0.25,PRIOR_HEAVY
2025,1,00-0027857,T.Williams,OT,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,17,00-0027862,T.Alualu,DE,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,18,00-0027862,T.Alualu,DE,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,19,00-0027862,T.Alualu,DE,0.6888288022258241,0.6888288022258241,PRIOR_HEAVY
2023,20,00-0027862,T.Alualu,DE,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
2023,21,00-0027862,T.Alualu,DE,0.6888288022258241,0.6888288022258241,CURRENT_BLEND
