audit_area,sample_type,season,week,game_id,player_id,player_name,team,position,role_family,context,window,source_rows,numerator,denominator,expected_percentage,displayed_percentage,difference,status,severity,notes
Player,window,2025,18,,00-0033280,Christian McCaffrey,SF,RB,rb_carry_share,all_play,Season,2025_01_SF_SEA:1276.0;2025_01_SF_SEA:1305.0;2025_01_SF_SEA:1358.0;2025_01_SF_SEA:1380.0;2025_01_SF_SEA:1620.0;2025_01_SF_SEA:1708.0;2025_01_SF_SEA:1730.0;2025_01_SF_SEA:1752.0;2025_01_SF_SEA:1781.0;2025_01_SF_SEA:2232.0;2025_01_SF_SEA:2279.0;2025_01_SF_SEA:2431.0;2025_01_SF_SEA:2460.0;2025_01_SF_SEA:2482.0;2025_01_SF_SEA:2509.0;2025_01_SF_SEA:2556.0;2025_01_SF_SEA:256.0;2025_01_SF_SEA:2578.0;2025_01_SF_SEA:2600.0;2025_01_SF_SEA:2622.0;2025_01_SF_SEA:2669.0;2025_01_SF_SEA:303.0;2025_01_SF_SEA:3030.0;2025_01_SF_SEA:3057.0;2025_01_SF_SEA:3120.0;2025_01_SF_SEA:3142.0;2025_01_SF_SEA:3164.0;2025_01_SF_SEA:3214.0;2025_01_SF_SEA:325.0;2025_01_SF_SEA:3982.0;2025_01_SF_SEA:435.0;2025_01_SF_SEA:491.0;2025_01_SF_SEA:562.0;2025_01_SF_SEA:584.0;2025_02_SF_NO:1071.0;2025_02_SF_NO:1100.0;2025_02_SF_NO:1182.0;2025_02_SF_NO:1254.0;2025_02_SF_NO:1514.0;2025_02_SF_NO:2386.0;2025_02_SF_NO:2503.0;2025_02_SF_NO:2525.0;2025_02_SF_NO:2557.0;2025_02_SF_NO:2933.0;2025_02_SF_NO:2955.0;2025_02_SF_NO:3002.0;2025_02_SF_NO:3309.0;2025_02_SF_NO:3443.0;2025_02_SF_NO:4198.0;2025_02_SF_NO:508.0;2025_02_SF_NO:546.0;2025_02_SF_NO:670.0;2025_02_SF_NO:738.0;2025_02_SF_NO:760.0;2025_02_SF_NO:782.0;2025_02_SF_NO:804.0;2025_02_SF_NO:851.0;2025_03_ARI_SF:1292.0;2025_03_ARI_SF:1369.0;2025_03_ARI_SF:1622.0;2025_03_ARI_SF:2027.0;2025_03_ARI_SF:2090.0;2025_03_ARI_SF:2692.0;2025_03_ARI_SF:2715.0;2025_03_ARI_SF:2839.0;2025_03_ARI_SF:2861.0;2025_03_ARI_SF:2883.0;2025_03_ARI_SF:3104.0;2025_03_ARI_SF:3126.0;2025_03_ARI_SF:3178.0;2025_03_ARI_SF:3466.0;2025_03_ARI_SF:3488.0;2025_03_ARI_SF:3510.0;2025_03_ARI_SF:3532.0;2025_03_ARI_SF:418.0;2025_03_ARI_SF:791.0;2025_04_JAX_SF:1021.0;2025_04_JAX_SF:124.0;2025_04_JAX_SF:146.0;2025_04_JAX_SF:168.0;2025_04_JAX_SF:1737.0;2025_04_JAX_SF:190.0;2025_04_JAX_SF:2061.0;2025_04_JAX_SF:215.0;2025_04_JAX_SF:2197.0;2025_04_JAX_SF:2703.0;2025_04_JAX_SF:2790.0;2025_04_JAX_SF:2837.0;2025_04_JAX_SF:2943.0;2025_04_JAX_SF:299.0;2025_04_JAX_SF:321.0;2025_04_JAX_SF:3469.0;2025_04_JAX_SF:3491.0;2025_04_JAX_SF:3684.0;2025_04_JAX_SF:3706.0;2025_04_JAX_SF:3748.0;2025_04_JAX_SF:3913.0;2025_04_JAX_SF:3968.0;2025_04_JAX_SF:810.0;2025_04_JAX_SF:999.0;2025_05_SF_LA:1247.0;2025_05_SF_LA:1306.0;2025_05_SF_LA:1328.0;2025_05_SF_LA:1809.0;2025_05_SF_LA:1956.0;2025_05_SF_LA:2030.0;2025_05_SF_LA:225.0;2025_05_SF_LA:2309.0;2025_05_SF_LA:2425.0;2025_05_SF_LA:2447.0;2025_05_SF_LA:2494.0;2025_05_SF_LA:2541.0;2025_05_SF_LA:2563.0;2025_05_SF_LA:272.0;2025_05_SF_LA:2979.0;2025_05_SF_LA:3032.0;2025_05_SF_LA:3055.0;2025_05_SF_LA:3129.0;2025_05_SF_LA:3513.0;2025_05_SF_LA:3787.0;2025_05_SF_LA:4215.0;2025_05_SF_LA:4237.0;2025_05_SF_LA:4266.0;2025_05_SF_LA:525.0;2025_05_SF_LA:595.0;2025_05_SF_LA:617.0;2025_05_SF_LA:664.0;2025_05_SF_LA:70.0;2025_05_SF_LA:711.0;2025_05_SF_LA:756.0;2025_05_SF_LA:815.0;2025_05_SF_LA:860.0;2025_05_SF_LA:941.0;2025_06_SF_TB:1102.0;2025_06_SF_TB:1124.0;2025_06_SF_TB:1146.0;2025_06_SF_TB:1193.0;2025_06_SF_TB:1303.0;2025_06_SF_TB:1605.0;2025_06_SF_TB:1627.0;2025_06_SF_TB:1697.0;2025_06_SF_TB:2301.0;2025_06_SF_TB:2348.0;2025_06_SF_TB:2370.0;2025_06_SF_TB:2397.0;2025_06_SF_TB:2444.0;2025_06_SF_TB:2466.0;2025_06_SF_TB:252.0;2025_06_SF_TB:281.0;2025_06_SF_TB:2965.0;2025_06_SF_TB:3042.0;2025_06_SF_TB:3120.0;2025_06_SF_TB:3639.0;2025_06_SF_TB:450.0;2025_06_SF_TB:694.0;2025_07_ATL_SF:1035.0;2025_07_ATL_SF:1062.0;2025_07_ATL_SF:1089.0;2025_07_ATL_SF:1298.0;2025_07_ATL_SF:1327.0;2025_07_ATL_SF:1349.0;2025_07_ATL_SF:1371.0;2025_07_ATL_SF:1433.0;2025_07_ATL_SF:1455.0;2025_07_ATL_SF:1477.0;2025_07_ATL_SF:1524.0;2025_07_ATL_SF:1608.0;2025_07_ATL_SF:184.0;2025_07_ATL_SF:2088.0;2025_07_ATL_SF:2183.0;2025_07_ATL_SF:2210.0;2025_07_ATL_SF:2232.0;2025_07_ATL_SF:2277.0;2025_07_ATL_SF:231.0;2025_07_ATL_SF:253.0;2025_07_ATL_SF:2557.0;2025_07_ATL_SF:2609.0;2025_07_ATL_SF:2951.0;2025_07_ATL_SF:3050.0;2025_07_ATL_SF:323.0;2025_07_ATL_SF:3382.0;2025_07_ATL_SF:3404.0;2025_07_ATL_SF:3426.0;2025_07_ATL_SF:3448.0;2025_07_ATL_SF:3470.0;2025_07_ATL_SF:3492.0;2025_07_ATL_SF:3538.0;2025_07_ATL_SF:3569.0;2025_07_ATL_SF:3616.0;2025_07_ATL_SF:3965.0;2025_07_ATL_SF:3987.0;2025_07_ATL_SF:988.0;2025_08_SF_HOU:1040.0;2025_08_SF_HOU:1450.0;2025_08_SF_HOU:2253.0;2025_08_SF_HOU:2706.0;2025_08_SF_HOU:2892.0;2025_08_SF_HOU:2914.0;2025_08_SF_HOU:2936.0;2025_08_SF_HOU:2983.0;2025_08_SF_HOU:3470.0;2025_08_SF_HOU:633.0;2025_09_SF_NYG:1294.0;2025_09_SF_NYG:1341.0;2025_09_SF_NYG:1363.0;2025_09_SF_NYG:1535.0;2025_09_SF_NYG:2009.0;2025_09_SF_NYG:2107.0;2025_09_SF_NYG:2140.0;2025_09_SF_NYG:2192.0;2025_09_SF_NYG:2239.0;2025_09_SF_NYG:2622.0;2025_09_SF_NYG:2644.0;2025_09_SF_NYG:2954.0;2025_09_SF_NYG:2976.0;2025_09_SF_NYG:3018.0;2025_09_SF_NYG:3040.0;2025_09_SF_NYG:3062.0;2025_09_SF_NYG:3084.0;2025_09_SF_NYG:3106.0;2025_09_SF_NYG:3128.0;2025_09_SF_NYG:3430.0;2025_09_SF_NYG:3477.0;2025_09_SF_NYG:3513.0;2025_09_SF_NYG:3535.0;2025_09_SF_NYG:3557.0;2025_09_SF_NYG:388.0;2025_09_SF_NYG:3917.0;2025_09_SF_NYG:3939.0;2025_09_SF_NYG:3968.0;2025_09_SF_NYG:435.0;2025_09_SF_NYG:464.0;2025_09_SF_NYG:511.0;2025_09_SF_NYG:558.0;2025_09_SF_NYG:605.0;2025_09_SF_NYG:822.0;2025_09_SF_NYG:868.0;2025_09_SF_NYG:890.0;2025_09_SF_NYG:957.0;2025_10_LA_SF:1196.0;2025_10_LA_SF:1218.0;2025_10_LA_SF:1265.0;2025_10_LA_SF:1292.0;2025_10_LA_SF:1339.0;2025_10_LA_SF:1361.0;2025_10_LA_SF:1564.0;2025_10_LA_SF:1591.0;2025_10_LA_SF:2304.0;2025_10_LA_SF:2326.0;2025_10_LA_SF:2353.0;2025_10_LA_SF:2375.0;2025_10_LA_SF:2397.0;2025_10_LA_SF:2469.0;2025_10_LA_SF:2897.0;2025_10_LA_SF:3014.0;2025_10_LA_SF:3036.0;2025_10_LA_SF:3083.0;2025_10_LA_SF:3360.0;2025_10_LA_SF:368.0;2025_10_LA_SF:696.0;2025_11_SF_ARI:1062.0;2025_11_SF_ARI:1639.0;2025_11_SF_ARI:1852.0;2025_11_SF_ARI:1898.0;2025_11_SF_ARI:2629.0;2025_11_SF_ARI:2679.0;2025_11_SF_ARI:2738.0;2025_11_SF_ARI:289.0;2025_11_SF_ARI:3032.0;2025_11_SF_ARI:3532.0;2025_11_SF_ARI:3554.0;2025_11_SF_ARI:4009.0;2025_11_SF_ARI:4031.0;2025_11_SF_ARI:4053.0;2025_11_SF_ARI:4119.0;2025_11_SF_ARI:4141.0;2025_11_SF_ARI:4467.0;2025_11_SF_ARI:4489.0;2025_11_SF_ARI:62.0;2025_11_SF_ARI:734.0;2025_11_SF_ARI:756.0;2025_11_SF_ARI:995.0;2025_12_CAR_SF:1149.0;2025_12_CAR_SF:1189.0;2025_12_CAR_SF:140.0;2025_12_CAR_SF:2121.0;2025_12_CAR_SF:2193.0;2025_12_CAR_SF:2215.0;2025_12_CAR_SF:2237.0;2025_12_CAR_SF:2259.0;2025_12_CAR_SF:2284.0;2025_12_CAR_SF:2343.0;2025_12_CAR_SF:235.0;2025_12_CAR_SF:2368.0;2025_12_CAR_SF:257.0;2025_12_CAR_SF:2763.0;2025_12_CAR_SF:2810.0;2025_12_CAR_SF:2857.0;2025_12_CAR_SF:2879.0;2025_12_CAR_SF:2901.0;2025_12_CAR_SF:2923.0;2025_12_CAR_SF:304.0;2025_12_CAR_SF:3141.0;2025_12_CAR_SF:3194.0;2025_12_CAR_SF:326.0;2025_12_CAR_SF:3485.0;2025_12_CAR_SF:3507.0;2025_12_CAR_SF:3536.0;2025_12_CAR_SF:3565.0;2025_12_CAR_SF:360.0;2025_12_CAR_SF:382.0;2025_12_CAR_SF:63.0;2025_12_CAR_SF:728.0;2025_12_CAR_SF:854.0;2025_12_CAR_SF:876.0;2025_12_CAR_SF:898.0;2025_12_CAR_SF:920.0;2025_12_CAR_SF:942.0;2025_13_SF_CLE:1194.0;2025_13_SF_CLE:1216.0;2025_13_SF_CLE:1238.0;2025_13_SF_CLE:1296.0;2025_13_SF_CLE:1318.0;2025_13_SF_CLE:2102.0;2025_13_SF_CLE:2124.0;2025_13_SF_CLE:2287.0;2025_13_SF_CLE:2475.0;2025_13_SF_CLE:2497.0;2025_13_SF_CLE:2519.0;2025_13_SF_CLE:2541.0;2025_13_SF_CLE:2613.0;2025_13_SF_CLE:2635.0;2025_13_SF_CLE:2657.0;2025_13_SF_CLE:2840.0;2025_13_SF_CLE:2882.0;2025_13_SF_CLE:2980.0;2025_13_SF_CLE:3044.0;2025_13_SF_CLE:339.0;2025_13_SF_CLE:3394.0;2025_13_SF_CLE:3416.0;2025_13_SF_CLE:3496.0;2025_13_SF_CLE:3518.0;2025_13_SF_CLE:3540.0;2025_13_SF_CLE:3913.0;2025_13_SF_CLE:3935.0;2025_13_SF_CLE:3964.0;2025_13_SF_CLE:444.0;2025_13_SF_CLE:466.0;2025_13_SF_CLE:773.0;2025_13_SF_CLE:802.0;2025_15_TEN_SF:1009.0;2025_15_TEN_SF:1031.0;2025_15_TEN_SF:1505.0;2025_15_TEN_SF:1561.0;2025_15_TEN_SF:1583.0;2025_15_TEN_SF:1605.0;2025_15_TEN_SF:1652.0;2025_15_TEN_SF:1706.0;2025_15_TEN_SF:230.0;2025_15_TEN_SF:2304.0;2025_15_TEN_SF:2488.0;2025_15_TEN_SF:252.0;2025_15_TEN_SF:2542.0;2025_15_TEN_SF:2569.0;2025_15_TEN_SF:2596.0;2025_15_TEN_SF:2623.0;2025_15_TEN_SF:2645.0;2025_15_TEN_SF:2681.0;2025_15_TEN_SF:2703.0;2025_15_TEN_SF:274.0;2025_15_TEN_SF:2777.0;2025_15_TEN_SF:2824.0;2025_15_TEN_SF:2847.0;2025_15_TEN_SF:296.0;2025_15_TEN_SF:3102.0;2025_15_TEN_SF:318.0;2025_15_TEN_SF:3389.0;2025_15_TEN_SF:3440.0;2025_15_TEN_SF:3544.0;2025_15_TEN_SF:3625.0;2025_15_TEN_SF:3975.0;2025_15_TEN_SF:404.0;2025_15_TEN_SF:4086.0;2025_15_TEN_SF:4115.0;2025_15_TEN_SF:4137.0;2025_15_TEN_SF:4159.0;2025_15_TEN_SF:799.0;2025_15_TEN_SF:923.0;2025_16_SF_IND:1193.0;2025_16_SF_IND:1278.0;2025_16_SF_IND:1345.0;2025_16_SF_IND:1367.0;2025_16_SF_IND:1389.0;2025_16_SF_IND:1436.0;2025_16_SF_IND:1733.0;2025_16_SF_IND:1780.0;2025_16_SF_IND:1852.0;2025_16_SF_IND:2360.0;2025_16_SF_IND:2462.0;2025_16_SF_IND:2819.0;2025_16_SF_IND:2841.0;2025_16_SF_IND:2888.0;2025_16_SF_IND:2910.0;2025_16_SF_IND:3429.0;2025_16_SF_IND:3451.0;2025_16_SF_IND:3473.0;2025_16_SF_IND:3500.0;2025_16_SF_IND:3587.0;2025_16_SF_IND:3822.0;2025_16_SF_IND:3901.0;2025_16_SF_IND:421.0;2025_16_SF_IND:493.0;2025_16_SF_IND:515.0;2025_16_SF_IND:654.0;2025_16_SF_IND:681.0;2025_16_SF_IND:708.0;2025_17_CHI_SF:1083.0;2025_17_CHI_SF:1105.0;2025_17_CHI_SF:1138.0;2025_17_CHI_SF:1160.0;2025_17_CHI_SF:1227.0;2025_17_CHI_SF:1249.0;2025_17_CHI_SF:1434.0;2025_17_CHI_SF:1481.0;2025_17_CHI_SF:150.0;2025_17_CHI_SF:1503.0;2025_17_CHI_SF:1636.0;2025_17_CHI_SF:1658.0;2025_17_CHI_SF:1680.0;2025_17_CHI_SF:1702.0;2025_17_CHI_SF:1788.0;2025_17_CHI_SF:1810.0;2025_17_CHI_SF:197.0;2025_17_CHI_SF:2042.0;2025_17_CHI_SF:2071.0;2025_17_CHI_SF:2182.0;2025_17_CHI_SF:219.0;2025_17_CHI_SF:2569.0;2025_17_CHI_SF:2591.0;2025_17_CHI_SF:2641.0;2025_17_CHI_SF:2707.0;2025_17_CHI_SF:3225.0;2025_17_CHI_SF:3302.0;2025_17_CHI_SF:3711.0;2025_17_CHI_SF:3891.0;2025_17_CHI_SF:531.0;2025_17_CHI_SF:553.0;2025_17_CHI_SF:718.0;2025_17_CHI_SF:743.0;2025_17_CHI_SF:765.0;2025_18_SEA_SF:1154.0;2025_18_SEA_SF:1562.0;2025_18_SEA_SF:1612.0;2025_18_SEA_SF:1860.0;2025_18_SEA_SF:1882.0;2025_18_SEA_SF:1979.0;2025_18_SEA_SF:2228.0;2025_18_SEA_SF:2754.0;2025_18_SEA_SF:2776.0;2025_18_SEA_SF:2853.0;2025_18_SEA_SF:392.0;2025_18_SEA_SF:627.0,311,462,0.6731601731601732,0.6731601731601732,0.0,PASS,No issue,Independent event aggregation over qualifying player games.
