player_id,player_name,season,week,team,opponent,position,targets,receptions,receiving_yards,carries,rushing_yards,pass_attempts,completions,passing_yards,touchdowns_if_available,history_notes
00-0032104,A.Abdullah,2024,17,LV,NO,RB,4,3,32,20,115,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2024,16,LV,JAX,RB,6,5,47,7,38,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2024,15,LV,ATL,RB,7,7,58,3,8,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2024,14,LV,TB,RB,2,1,-3,1,1,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2024,13,LV,KC,RB,2,2,14,10,39,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2024,12,LV,DEN,RB,6,5,37,8,28,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2024,11,LV,MIA,RB,3,3,16,1,1,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2024,9,LV,CIN,RB,3,3,14,4,12,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2024,8,LV,KC,RB,2,1,9,1,2,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2024,6,LV,PIT,RB,5,3,14,4,24,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2024,5,LV,DEN,RB,3,3,9,5,42,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2024,4,LV,CLE,RB,0,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2024,3,LV,CAR,RB,2,2,13,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2024,2,LV,BAL,RB,2,2,1,2,1,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2024,1,LV,LAC,RB,0,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2023,18,LV,DEN,RB,1,1,7,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2023,17,LV,IND,RB,1,1,18,1,4,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2023,16,LV,KC,RB,1,1,1,2,11,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2023,15,LV,LAC,RB,2,2,13,6,32,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2023,14,LV,MIN,RB,2,2,7,1,12,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2023,12,LV,KC,RB,1,1,2,1,11,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2023,11,LV,MIA,RB,1,1,4,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2023,10,LV,NYJ,RB,1,1,4,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2023,9,LV,NYG,RB,2,2,17,2,8,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2023,8,LV,DET,RB,1,1,12,1,7,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2023,6,LV,NE,RB,1,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2023,5,LV,GB,RB,1,1,11,1,4,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2023,4,LV,LAC,RB,2,2,14,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2023,3,LV,PIT,RB,3,2,16,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2023,2,LV,BUF,RB,3,1,5,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0032104,A.Abdullah,2023,1,LV,DEN,RB,1,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033296,A.Armah,2023,18,WAS,DAL,RB,1,1,10,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033296,A.Armah,2023,10,WAS,SEA,RB,1,1,3,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033296,A.Armah,2023,9,WAS,NE,RB,0,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033296,A.Armah,2023,8,WAS,PHI,RB,1,1,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035876,A.Baccellia,2023,8,ARI,BAL,WR,0,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035602,A.Bachman,2024,8,LV,KC,WR,0,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035602,A.Bachman,2024,7,LV,LA,WR,0,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035602,A.Bachman,2024,6,LV,PIT,WR,3,3,31,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035602,A.Bachman,2024,5,LV,DEN,WR,0,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035602,A.Bachman,2024,4,LV,CLE,WR,0,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0039793,A.Barner,2024,18,SEA,LA,TE,5,5,34,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0039793,A.Barner,2024,16,SEA,MIN,TE,2,2,13,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0039793,A.Barner,2024,15,SEA,GB,TE,3,1,5,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0039793,A.Barner,2024,14,SEA,ARI,TE,1,1,13,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0039793,A.Barner,2024,13,SEA,NYJ,TE,2,2,14,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0039793,A.Barner,2024,12,SEA,ARI,TE,4,3,19,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0039793,A.Barner,2024,11,SEA,SF,TE,4,2,15,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0039793,A.Barner,2024,9,SEA,LA,TE,7,4,27,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0039793,A.Barner,2024,8,SEA,BUF,TE,2,2,34,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0039793,A.Barner,2024,7,SEA,ATL,TE,1,1,5,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0039793,A.Barner,2024,6,SEA,SF,TE,1,1,13,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0039793,A.Barner,2024,5,SEA,NYG,TE,1,1,13,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0039793,A.Barner,2024,4,SEA,DET,TE,2,2,27,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0039793,A.Barner,2024,3,SEA,MIA,TE,3,3,13,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0039793,A.Barner,2024,2,SEA,NE,TE,0,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0034959,A.Beck,2024,16,HOU,KC,RB,1,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0034959,A.Beck,2024,6,GB,ARI,RB,1,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0034959,A.Beck,2023,19,HOU,CLE,RB,1,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0034959,A.Beck,2023,18,HOU,IND,RB,2,2,9,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0034959,A.Beck,2023,16,HOU,CLE,RB,2,2,6,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0034959,A.Beck,2023,15,HOU,TEN,RB,1,1,-5,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0034959,A.Beck,2023,14,HOU,NYJ,RB,1,1,26,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0034959,A.Beck,2023,13,HOU,DEN,RB,2,1,5,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0034959,A.Beck,2023,12,HOU,JAX,RB,1,1,1,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0034959,A.Beck,2023,11,HOU,ARI,RB,0,0,0,1,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0034959,A.Beck,2023,9,HOU,TB,RB,2,2,5,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0034959,A.Beck,2023,8,HOU,CAR,RB,1,1,8,2,1,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0034959,A.Beck,2023,4,HOU,PIT,RB,1,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0034959,A.Beck,2023,3,HOU,JAX,RB,0,0,0,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0034959,A.Beck,2023,2,HOU,IND,RB,0,0,0,2,2,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,22,PHI,KC,WR,5,3,43,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,21,PHI,WAS,WR,8,6,96,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,20,PHI,LA,WR,7,2,14,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,19,PHI,GB,WR,3,1,10,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,17,PHI,DAL,WR,5,3,36,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,16,PHI,WAS,WR,15,8,97,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,15,PHI,PIT,WR,11,8,110,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,14,PHI,CAR,WR,4,4,43,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,13,PHI,BAL,WR,6,5,66,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,12,PHI,LA,WR,7,6,109,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,11,PHI,WAS,WR,8,5,65,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,10,PHI,DAL,WR,7,5,109,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,9,PHI,JAX,WR,4,2,36,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,8,PHI,CIN,WR,6,5,84,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,7,PHI,NYG,WR,5,5,89,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,6,PHI,CLE,WR,9,6,116,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2024,1,PHI,GB,WR,10,5,119,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,18,PHI,NYG,WR,1,1,9,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,17,PHI,ARI,WR,5,4,53,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,16,PHI,NYG,WR,11,6,80,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,15,PHI,SEA,WR,10,5,56,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,14,PHI,DAL,WR,13,9,94,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,13,PHI,SF,WR,13,8,114,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,12,PHI,BUF,WR,9,5,37,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,11,PHI,KC,WR,4,1,8,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,9,PHI,DAL,WR,9,7,66,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,8,PHI,WAS,WR,8,8,130,0,0,0,0,0,2,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,7,PHI,MIA,WR,15,10,137,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,6,PHI,NYJ,WR,9,7,131,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,5,PHI,LA,WR,8,6,127,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,4,PHI,WAS,WR,13,9,175,0,0,0,0,0,2,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,3,PHI,TB,WR,14,9,131,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,2,PHI,MIN,WR,6,4,29,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035676,A.Brown,2023,1,PHI,NE,WR,10,7,79,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2024,21,BUF,KC,WR,4,4,33,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2024,20,BUF,BAL,WR,1,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2024,19,BUF,DEN,WR,3,2,8,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2024,17,BUF,NYJ,WR,3,3,56,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2024,16,BUF,NE,WR,2,1,10,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2024,14,BUF,LA,WR,14,6,95,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2024,13,BUF,SF,WR,3,3,12,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2024,11,BUF,KC,WR,3,2,55,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2024,8,BUF,SEA,WR,2,1,3,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2024,7,BUF,TEN,WR,5,4,66,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2024,6,CLE,PHI,WR,6,4,42,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2024,5,CLE,WAS,WR,10,4,60,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2024,4,CLE,LV,WR,8,4,35,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2024,3,CLE,NYG,WR,12,7,86,0,0,0,0,0,2,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2024,2,CLE,JAX,WR,8,3,11,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2024,1,CLE,DAL,WR,9,2,16,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2023,19,CLE,HOU,WR,5,4,59,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2023,16,CLE,HOU,WR,15,11,265,0,0,0,0,0,2,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2023,15,CLE,CHI,WR,8,4,109,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2023,14,CLE,JAX,WR,14,7,77,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2023,13,CLE,LA,WR,5,3,34,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2023,12,CLE,DEN,WR,6,2,16,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2023,11,CLE,PIT,WR,8,4,34,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2023,10,CLE,BAL,WR,9,6,98,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2023,9,CLE,ARI,WR,5,5,139,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2023,8,CLE,SEA,WR,11,6,89,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2023,7,CLE,IND,WR,8,2,22,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2023,6,CLE,SF,WR,8,4,108,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2023,4,CLE,BAL,WR,6,1,16,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2023,3,CLE,TEN,WR,8,7,116,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2023,2,CLE,PIT,WR,10,7,90,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0031544,A.Cooper,2023,1,CLE,CIN,WR,7,3,37,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0027973,A.Dalton,2024,7,CAR,WAS,QB,0,0,0,2,3,16,11,93,0,Prior games only; target week and future rows excluded from drilldown history.
00-0027973,A.Dalton,2024,6,CAR,ATL,QB,0,0,0,3,21,38,26,221,2,Prior games only; target week and future rows excluded from drilldown history.
00-0027973,A.Dalton,2024,5,CAR,CHI,QB,0,0,0,1,3,28,18,136,0,Prior games only; target week and future rows excluded from drilldown history.
00-0027973,A.Dalton,2024,4,CAR,CIN,QB,0,0,0,3,9,40,25,220,2,Prior games only; target week and future rows excluded from drilldown history.
00-0027973,A.Dalton,2024,3,CAR,LV,QB,0,0,0,2,-2,37,26,319,3,Prior games only; target week and future rows excluded from drilldown history.
00-0027973,A.Dalton,2024,1,CAR,NO,QB,0,0,0,0,0,1,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0027973,A.Dalton,2023,5,CAR,DET,QB,0,0,0,1,1,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0027973,A.Dalton,2023,3,CAR,SEA,QB,0,0,0,2,11,58,34,361,2,Prior games only; target week and future rows excluded from drilldown history.
00-0036265,A.Dillon,2023,17,GB,MIN,RB,0,0,0,7,27,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0036265,A.Dillon,2023,16,GB,CAR,RB,0,0,0,7,12,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0036265,A.Dillon,2023,14,GB,NYG,RB,3,2,25,15,53,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0036265,A.Dillon,2023,13,GB,KC,RB,1,1,14,18,73,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0036265,A.Dillon,2023,12,GB,DET,RB,3,3,38,14,43,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0036265,A.Dillon,2023,11,GB,LAC,RB,4,4,32,14,29,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0036265,A.Dillon,2023,10,GB,PIT,RB,3,1,11,9,70,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0036265,A.Dillon,2023,9,GB,LA,RB,1,1,3,9,40,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0036265,A.Dillon,2023,8,GB,MIN,RB,5,5,41,6,11,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0036265,A.Dillon,2023,7,GB,DEN,RB,2,2,34,15,61,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0036265,A.Dillon,2023,5,GB,LV,RB,1,0,0,20,76,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0036265,A.Dillon,2023,4,GB,DET,RB,1,0,0,5,11,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0036265,A.Dillon,2023,3,GB,NO,RB,0,0,0,11,33,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0036265,A.Dillon,2023,2,GB,ATL,RB,1,1,8,15,55,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0036265,A.Dillon,2023,1,GB,CHI,RB,3,2,17,13,19,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035021,A.Dulin,2024,18,IND,JAX,WR,0,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035021,A.Dulin,2024,16,IND,TEN,WR,0,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035021,A.Dulin,2024,12,IND,DET,WR,1,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035021,A.Dulin,2024,11,IND,NYJ,WR,0,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035021,A.Dulin,2024,10,IND,BUF,WR,0,0,0,1,7,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035021,A.Dulin,2024,9,IND,MIN,WR,2,0,0,2,17,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035021,A.Dulin,2024,8,IND,HOU,WR,0,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035021,A.Dulin,2024,7,IND,MIA,WR,0,0,0,1,12,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035021,A.Dulin,2024,6,IND,TEN,WR,1,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035021,A.Dulin,2024,5,IND,JAX,WR,0,0,0,1,9,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035021,A.Dulin,2024,3,IND,CHI,WR,1,0,0,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035021,A.Dulin,2024,2,IND,GB,WR,2,1,13,0,0,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0035021,A.Dulin,2024,1,IND,HOU,WR,1,1,54,0,0,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2024,21,WAS,PHI,RB,7,5,17,8,15,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2024,20,WAS,DET,RB,4,4,41,6,47,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2024,19,WAS,TB,RB,4,3,26,8,27,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2024,18,WAS,DAL,RB,2,2,20,3,12,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2024,12,WAS,DAL,RB,3,2,2,9,22,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2024,11,WAS,PHI,RB,9,8,89,2,7,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2024,10,WAS,PIT,RB,2,1,7,13,44,0,0,0,2,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2024,9,WAS,NYG,RB,4,3,41,11,42,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2024,8,WAS,CHI,RB,3,2,6,7,52,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2024,7,WAS,CAR,RB,2,2,3,4,17,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2024,6,WAS,BAL,RB,5,4,47,9,21,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2024,5,WAS,CLE,RB,2,2,30,6,67,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2024,3,WAS,CIN,RB,2,2,22,3,35,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2024,2,WAS,NYG,RB,3,3,47,8,38,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2024,1,WAS,TB,RB,4,4,52,2,10,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2023,18,LAC,KC,RB,8,7,38,10,11,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2023,17,LAC,DEN,RB,2,1,4,13,46,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2023,16,LAC,BUF,RB,4,3,21,15,65,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2023,15,LAC,LV,RB,6,4,29,5,9,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2023,14,LAC,DEN,RB,7,5,49,10,51,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2023,13,LAC,NE,RB,3,2,9,14,18,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2023,12,LAC,BAL,RB,6,5,32,10,32,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2023,11,LAC,GB,RB,3,2,6,10,64,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2023,10,LAC,DET,RB,7,4,48,19,67,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2023,9,LAC,NYJ,RB,7,2,23,14,47,0,0,0,2,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2023,8,LAC,CHI,RB,8,7,94,15,29,0,0,0,1,Prior games only; target week and future rows excluded from drilldown history.
00-0033699,A.Ekeler,2023,7,LAC,KC,RB,2,1,1,14,45,0,0,0,0,Prior games only; target week and future rows excluded from drilldown history.
