season,week,game_id,player_id,player_name,team,opponent,position,market_family,pregame_projection_proxy,projection_score,usage_foundation_score,recent_form_score,opponent_fit_score,game_script_score,role_availability_score,volatility_score,data_quality_score,overall_signal_score,signal_tier,green_signal_count,red_flag_count,missing_signal_count,actual_receptions,actual_receiving_yards,actual_carries,actual_rushing_yards,actual_pass_attempts,actual_completions,actual_passing_yards,actual_primary_value,actual_primary_metric,backtest_usage_status,data_limitations,feature_source_max_game_order,target_game_order
2023,18,2023_18_TB_CAR,00-0039150,B.Young,CAR,TB,QB,passing,146.21666666666667,40.54,58.11,58.11,100.0,32.0,60,70.0,95,55.48,WATCH,1,0,0,0,0,2,24,18,11,94,94,passing_yards,HISTORICAL SIGNAL BACKTEST ONLY,"Pregame proxy scores only; no sportsbook prices, no live role/injury gates, no weather source.",202317,202318
2023,18,2023_18_HOU_IND,00-0039163,C.Stroud,HOU,IND,QB,passing,184.15,75.68,45.95,97.3,47.37,57.5,60,70.0,95,68.51,GOOD_SIGNAL,2,0,0,0,0,3,20,26,20,264,264,passing_yards,HISTORICAL SIGNAL BACKTEST ONLY,"Pregame proxy scores only; no sportsbook prices, no live role/injury gates, no weather source.",202317,202318
2023,18,2023_18_PHI_NYG,00-0027944,J.Jones,PHI,NYG,WR,receiving,9.011904761904763,29.88,39.44,40.24,87.65,45.5,60,65.625,95,45.45,REVIEW,1,1,0,2,13,0,0,0,0,0,13,receiving_yards,HISTORICAL SIGNAL BACKTEST ONLY,"Pregame proxy scores only; no sportsbook prices, no live role/injury gates, no weather source.",202317,202318
2023,18,2023_18_NYJ_NE,00-0028002,R.Cobb,NYJ,NE,WR,receiving,4.077083333333333,15.14,39.44,39.44,77.29,31.5,60,70.0,95,37.73,REVIEW,1,1,0,1,4,0,0,0,0,0,4,receiving_yards,HISTORICAL SIGNAL BACKTEST ONLY,"Pregame proxy scores only; no sportsbook prices, no live role/injury gates, no weather source.",202317,202318
2023,18,2023_18_JAX_TEN,00-0029701,R.Tannehill,TEN,JAX,QB,receiving,0.0,2.59,3.39,4.38,,43.5,60,70.0,92,15.77,REVIEW,0,1,1,0,0,3,-3,26,17,168,0,receiving_yards,HISTORICAL SIGNAL BACKTEST ONLY,"Pregame proxy scores only; no sportsbook prices, no live role/injury gates, no weather source.",202317,202318
2023,18,2023_18_TB_CAR,00-0030035,A.Thielen,CAR,TB,WR,receiving,42.28333333333333,89.64,89.64,91.63,97.41,32.0,60,70.0,95,83.74,STRONG_SIGNAL,4,0,0,2,12,0,0,0,0,0,12,receiving_yards,HISTORICAL SIGNAL BACKTEST ONLY,"Pregame proxy scores only; no sportsbook prices, no live role/injury gates, no weather source.",202317,202318
2023,18,2023_18_JAX_TEN,00-0030564,D.Hopkins,TEN,JAX,WR,receiving,40.65208333333333,88.84,87.85,91.24,80.08,43.5,60,70.0,95,82.46,STRONG_SIGNAL,4,0,0,7,46,0,0,1,0,0,46,receiving_yards,HISTORICAL SIGNAL BACKTEST ONLY,"Pregame proxy scores only; no sportsbook prices, no live role/injury gates, no weather source.",202317,202318
2023,18,2023_18_DAL_WAS,00-0031236,B.Cooks,DAL,WAS,WR,receiving,30.789583333333333,76.89,79.88,91.24,99.2,49.0,60,70.0,95,79.14,STRONG_SIGNAL,4,0,0,6,39,1,3,0,0,0,39,receiving_yards,HISTORICAL SIGNAL BACKTEST ONLY,"Pregame proxy scores only; no sportsbook prices, no live role/injury gates, no weather source.",202317,202318
2023,18,2023_18_DAL_WAS,00-0031260,L.Thomas,WAS,DAL,TE,receiving,16.702083333333334,54.18,70.12,70.12,25.7,49.0,60,70.0,95,58.72,GOOD_SIGNAL,2,0,0,1,9,0,0,0,0,0,9,receiving_yards,HISTORICAL SIGNAL BACKTEST ONLY,"Pregame proxy scores only; no sportsbook prices, no live role/injury gates, no weather source.",202317,202318
2023,18,2023_18_DEN_LV,00-0031381,D.Adams,LV,DEN,WR,receiving,57.81875,95.62,100.0,100.0,71.91,35.5,60,70.0,95,86.96,ELITE_SIGNAL,4,0,0,5,46,0,0,0,0,0,46,receiving_yards,HISTORICAL SIGNAL BACKTEST ONLY,"Pregame proxy scores only; no sportsbook prices, no live role/injury gates, no weather source.",202317,202318
