player_name,player_id,team,opponent,position,line,raw_projection,calibrated_projection,projection_sd,model_over_probability,model_under_probability,probability_method,confidence_tier,flags,usage_status,notes
C.Williams,00-0039918,CHI,GB,QB,249.5,181.1554299599836,212.1500357093226,78.6183960902246,0.3173652636332732,0.6826347363667268,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,00-0039918,CHI,GB,QB,274.5,181.1554299599836,212.1500357093226,78.6183960902246,0.21386825004991072,0.7861317499500893,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,00-0039918,CHI,GB,QB,299.5,181.1554299599836,212.1500357093226,78.6183960902246,0.13327068948128373,0.8667293105187163,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,00-0039918,CHI,GB,QB,324.5,181.1554299599836,212.1500357093226,78.6183960902246,0.07649430023580162,0.9235056997641984,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,00-0039918,CHI,GB,QB,349.5,181.1554299599836,212.1500357093226,78.6183960902246,0.04031466869285527,0.9596853313071447,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,00-0039918,CHI,GB,QB,374.5,181.1554299599836,212.1500357093226,78.6183960902246,0.019459709168903272,0.9805402908310967,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,00-0039918,CHI,GB,QB,399.5,181.1554299599836,212.1500357093226,78.6183960902246,0.00858540701333288,0.9914145929866671,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
L.Jackson,00-0034796,BAL,BUF,QB,149.5,175.64282791359287,205.69426057052928,78.6183960902246,0.7626251574637463,0.23737484253625374,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
L.Jackson,00-0034796,BAL,BUF,QB,174.5,175.64282791359287,205.69426057052928,78.6183960902246,0.6542354001272136,0.3457645998727864,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
L.Jackson,00-0034796,BAL,BUF,QB,199.5,175.64282791359287,205.69426057052928,78.6183960902246,0.5313997517681559,0.4686002482318441,"Normal approximation: mean=calibrated_projection, sd=passing_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
