line,rank,player_name,team,opponent,position,calibrated_projection,model_over_probability,confidence_tier,flags,usage_status,notes
29.5,14,N.Collins,HOU,,WR,51.36961446257547,0.806243180074546,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,15,M.Evans,TB,,WR,51.191984280767855,0.8043097377239926,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,16,B.Aiyuk,SF,,WR,50.60863510469353,0.7978782600874335,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,17,J.Addison,MIN,,WR,49.84667597487271,0.789289738495083,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,18,D.Moore,CHI,,WR,49.38647295358126,0.7840004014650537,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,19,A.Gould,IND,,WR,49.282563794125295,0.7827955652567818,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,20,R.Pearsall,SF,,WR,48.28976342293925,0.7710898654543343,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,21,D.Brown,WAS,,WR,47.97751977738512,0.767336436380129,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,22,J.Cowing,SF,,WR,47.7152835748244,0.764157888228465,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,23,A.Pierce,IND,,WR,47.38884569464508,0.7601679305720097,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,24,J.Smith-Njigba,SEA,,WR,47.33157115224156,0.7594641023164335,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
29.5,25,R.Shaheed,NO,,WR,47.319085422039215,0.7593105200564867,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,1,J.Chase,CIN,,WR,63.527630601869646,0.8743030358576225,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,2,P.Nacua,LA,,WR,61.22063283909125,0.8544733319038543,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,3,B.Thomas,JAX,,WR,59.96806986613655,0.8428694379701231,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,4,J.Jefferson,MIN,,WR,59.82575835858695,0.841513572642576,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,5,J.Jeudy,CLE,,WR,57.01349086518891,0.8131533869586132,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,6,L.McConkey,LAC,,WR,55.21476608866266,0.7934651535056273,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,7,T.Higgins,CIN,,WR,55.07792274523823,0.7919186312267477,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,8,T.Shavers,BUF,,WR,54.22423265330352,0.7821175125157189,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,9,A.St. Brown,DET,,WR,53.322559832526856,0.7714821239276779,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,10,D.Adams,NYJ,,WR,53.007491833515786,0.7676982032894141,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,11,Ja.Williams,DET,,WR,52.54520537492522,0.7620836508694591,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,12,J.Jennings,SF,,WR,52.41403014396274,0.7604770581077847,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,13,T.McLaurin,WAS,,WR,51.75990911384698,0.7523778856419387,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,14,N.Collins,HOU,,WR,51.36961446257547,0.7474765562988079,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,15,M.Evans,TB,,WR,51.191984280767855,0.7452290638253996,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,16,B.Aiyuk,SF,,WR,50.60863510469353,0.7377751348909751,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,17,J.Addison,MIN,,WR,49.84667597487271,0.72787341629046,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,18,D.Moore,CHI,,WR,49.38647295358126,0.7218043106717345,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,19,A.Gould,IND,,WR,49.282563794125295,0.720424889841589,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,20,R.Pearsall,SF,,WR,48.28976342293925,0.7070804649768796,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,21,D.Brown,WAS,,WR,47.97751977738512,0.7028232550667132,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,22,J.Cowing,SF,,WR,47.7152835748244,0.6992261590100929,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,23,A.Pierce,IND,,WR,47.38884569464508,0.6947211735650014,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,24,J.Smith-Njigba,SEA,,WR,47.33157115224156,0.6939276824539805,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
34.5,25,R.Shaheed,NO,,WR,47.319085422039215,0.6937545820067944,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,1,J.Chase,CIN,,WR,63.527630601869646,0.8287926585559062,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,2,P.Nacua,LA,,WR,61.22063283909125,0.8046223569672262,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,3,B.Thomas,JAX,,WR,59.96806986613655,0.7906722076763636,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,4,J.Jefferson,MIN,,WR,59.82575835858695,0.7890509827401566,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,5,J.Jeudy,CLE,,WR,57.01349086518891,0.755534928157686,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,6,L.McConkey,LAC,,WR,55.21476608866266,0.7326799029744868,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,7,T.Higgins,CIN,,WR,55.07792274523823,0.7308980281196555,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,8,T.Shavers,BUF,,WR,54.22423265330352,0.7196490764320981,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,9,A.St. Brown,DET,,WR,53.322559832526856,0.7075259722121098,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,10,D.Adams,NYJ,,WR,53.007491833515786,0.7032331267242419,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,11,Ja.Williams,DET,,WR,52.54520537492522,0.6968827443605756,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,12,J.Jennings,SF,,WR,52.41403014396274,0.6950697940136517,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,13,T.McLaurin,WAS,,WR,51.75990911384698,0.6859583579010359,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,14,N.Collins,HOU,,WR,51.36961446257547,0.6804668512799223,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,15,M.Evans,TB,,WR,51.191984280767855,0.6779543057526765,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,16,B.Aiyuk,SF,,WR,50.60863510469353,0.6696460647108747,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,17,J.Addison,MIN,,WR,49.84667597487271,0.6586673213332435,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,18,D.Moore,CHI,,WR,49.38647295358126,0.6519700603534316,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,19,A.Gould,IND,,WR,49.282563794125295,0.6504512128265914,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,20,R.Pearsall,SF,,WR,48.28976342293925,0.6358209166380288,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,21,D.Brown,WAS,,WR,47.97751977738512,0.6311771462723696,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,22,J.Cowing,SF,,WR,47.7152835748244,0.62726221598553,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,23,A.Pierce,IND,,WR,47.38884569464508,0.6223704312426612,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,24,J.Smith-Njigba,SEA,,WR,47.33157115224156,0.621510099301769,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
39.5,25,R.Shaheed,NO,,WR,47.319085422039215,0.6213224685875793,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,1,J.Chase,CIN,,WR,63.527630601869646,0.7739262741241975,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,2,P.Nacua,LA,,WR,61.22063283909125,0.745592250949233,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,3,B.Thomas,JAX,,WR,59.96806986613655,0.7294633035551242,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,4,J.Jefferson,MIN,,WR,59.82575835858695,0.727598991339261,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,5,J.Jeudy,CLE,,WR,57.01349086518891,0.6895044505074136,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,6,L.McConkey,LAC,,WR,55.21476608866266,0.6639884620404538,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,7,T.Higgins,CIN,,WR,55.07792274523823,0.6620140087475503,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,8,T.Shavers,BUF,,WR,54.22423265330352,0.6495975237964282,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,9,A.St. Brown,DET,,WR,53.322559832526856,0.6363075319800942,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,10,D.Adams,NYJ,,WR,53.007491833515786,0.6316237430077811,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,11,Ja.Williams,DET,,WR,52.54520537492522,0.6247160395274938,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,12,J.Jennings,SF,,WR,52.41403014396274,0.6227485399075667,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,13,T.McLaurin,WAS,,WR,51.75990911384698,0.6128906816153816,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,14,N.Collins,HOU,,WR,51.36961446257547,0.6069734566777679,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,15,M.Evans,TB,,WR,51.191984280767855,0.6042721225277364,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,16,B.Aiyuk,SF,,WR,50.60863510469353,0.5953661308680718,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,17,J.Addison,MIN,,WR,49.84667597487271,0.5836591590278866,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,18,D.Moore,CHI,,WR,49.38647295358126,0.5765516270386677,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,19,A.Gould,IND,,WR,49.282563794125295,0.5749432783613491,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,20,R.Pearsall,SF,,WR,48.28976342293925,0.5595171423772993,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,21,D.Brown,WAS,,WR,47.97751977738512,0.554645614102175,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,22,J.Cowing,SF,,WR,47.7152835748244,0.5505478704345808,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,23,A.Pierce,IND,,WR,47.38884569464508,0.5454394089336854,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,24,J.Smith-Njigba,SEA,,WR,47.33157115224156,0.5445423135112379,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
44.5,25,R.Shaheed,NO,,WR,47.319085422039215,0.5443467182722466,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,1,J.Chase,CIN,,WR,63.527630601869646,0.7103044903701774,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,2,P.Nacua,LA,,WR,61.22063283909125,0.6783600886940377,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,3,B.Thomas,JAX,,WR,59.96806986613655,0.6604257543946981,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,4,J.Jefferson,MIN,,WR,59.82575835858695,0.6583639727651518,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,5,J.Jeudy,CLE,,WR,57.01349086518891,0.6167212962442945,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,6,L.McConkey,LAC,,WR,55.21476608866266,0.5893245599276618,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,7,T.Higgins,CIN,,WR,55.07792274523823,0.5872204657390279,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,8,T.Shavers,BUF,,WR,54.22423265330352,0.5740398562145375,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,9,A.St. Brown,DET,,WR,53.322559832526856,0.5600283124753642,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,10,D.Adams,NYJ,,WR,53.007491833515786,0.5551135989669298,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,11,Ja.Williams,DET,,WR,52.54520537492522,0.5478872891885692,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,12,J.Jennings,SF,,WR,52.41403014396274,0.5458338017622978,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,13,T.McLaurin,WAS,,WR,51.75990911384698,0.5355766246050124,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,14,N.Collins,HOU,,WR,51.36961446257547,0.5294447454449787,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,15,M.Evans,TB,,WR,51.191984280767855,0.5266516141351478,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,16,B.Aiyuk,SF,,WR,50.60863510469353,0.5174703002241752,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,17,J.Addison,MIN,,WR,49.84667597487271,0.5054646302830806,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,18,D.Moore,CHI,,WR,49.38647295358126,0.49821043077174687,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,19,A.Gould,IND,,WR,49.282563794125295,0.4965725025592327,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,20,R.Pearsall,SF,,WR,48.28976342293925,0.4809297933633915,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,21,D.Brown,WAS,,WR,47.97751977738512,0.4760149629162753,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,22,J.Cowing,SF,,WR,47.7152835748244,0.471890054600975,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_YARDAGE_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,23,A.Pierce,IND,,WR,47.38884569464508,0.4667595302662252,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,24,J.Smith-Njigba,SEA,,WR,47.33157115224156,0.4658599087225963,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
49.5,25,R.Shaheed,NO,,WR,47.319085422039215,0.4656638161099188,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
54.5,1,J.Chase,CIN,,WR,63.527630601869646,0.6393452488044014,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
54.5,2,P.Nacua,LA,,WR,61.22063283909125,0.6047081418505702,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
54.5,3,B.Thomas,JAX,,WR,59.96806986613655,0.5855295568524936,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
54.5,4,J.Jefferson,MIN,,WR,59.82575835858695,0.5833366744803659,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
54.5,5,J.Jeudy,CLE,,WR,57.01349086518891,0.539556189581848,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
