player_name,team,opponent,position,line,raw_projection,calibrated_projection,projection_sd,model_over_probability,model_under_probability,probability_method,confidence_tier,flags,usage_status,notes
K.Murray,ARI,SF,QB,45.5,33.142581056022614,32.49919987521579,9.17569493322518,0.07825993978045798,0.921740060219542,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,CHI,GB,QB,19.5,27.735162590585247,30.41695015325381,9.17569493322518,0.8829312465732044,0.11706875342679557,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,CHI,GB,QB,21.5,27.735162590585247,30.41695015325381,9.17569493322518,0.8344252382453273,0.16557476175467267,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,CHI,GB,QB,23.5,27.735162590585247,30.41695015325381,9.17569493322518,0.7745255257032959,0.22547447429670409,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,CHI,GB,QB,25.5,27.735162590585247,30.41695015325381,9.17569493322518,0.7039746895920509,0.2960253104079491,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,CHI,GB,QB,27.5,27.735162590585247,30.41695015325381,9.17569493322518,0.6247194686964502,0.37528053130354977,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,CHI,GB,QB,29.5,27.735162590585247,30.41695015325381,9.17569493322518,0.5398010437263121,0.4601989562736879,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,CHI,GB,QB,31.5,27.735162590585247,30.41695015325381,9.17569493322518,0.45302010554784133,0.5469798944521587,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,CHI,GB,QB,33.5,27.735162590585247,30.41695015325381,9.17569493322518,0.36843476141785525,0.6315652385821448,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,CHI,GB,QB,35.5,27.735162590585247,30.41695015325381,9.17569493322518,0.2898000568648582,0.7101999431351418,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,CHI,GB,QB,37.5,27.735162590585247,30.41695015325381,9.17569493322518,0.22007614757903005,0.77992385242097,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,CHI,GB,QB,39.5,27.735162590585247,30.41695015325381,9.17569493322518,0.16111071576247915,0.8388892842375208,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,CHI,GB,QB,41.5,27.735162590585247,30.41695015325381,9.17569493322518,0.11354856809333702,0.886451431906663,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,CHI,GB,QB,43.5,27.735162590585247,30.41695015325381,9.17569493322518,0.07695762803824646,0.9230423719617535,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
C.Williams,CHI,GB,QB,45.5,27.735162590585247,30.41695015325381,9.17569493322518,0.050108281982530034,0.94989171801747,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Goff,DET,WAS,QB,19.5,27.480758792284927,30.137947366577308,9.17569493322518,0.8768455668189614,0.12315443318103858,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Goff,DET,WAS,QB,21.5,27.480758792284927,30.137947366577308,9.17569493322518,0.8267485960144216,0.17325140398557837,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Goff,DET,WAS,QB,23.5,27.480758792284927,30.137947366577308,9.17569493322518,0.7652912697773118,0.23470873022268823,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Goff,DET,WAS,QB,25.5,27.480758792284927,30.137947366577308,9.17569493322518,0.6933821300790495,0.3066178699209505,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Goff,DET,WAS,QB,27.5,27.480758792284927,30.137947366577308,9.17569493322518,0.6131325404213734,0.38686745957862656,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Goff,DET,WAS,QB,29.5,27.480758792284927,30.137947366577308,9.17569493322518,0.5277144444235637,0.47228555557643626,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Goff,DET,WAS,QB,31.5,27.480758792284927,30.137947366577308,9.17569493322518,0.440997230586224,0.559002769413776,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Goff,DET,WAS,QB,33.5,27.480758792284927,30.137947366577308,9.17569493322518,0.35703013834173714,0.6429698616582629,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Goff,DET,WAS,QB,35.5,27.480758792284927,30.137947366577308,9.17569493322518,0.27948380486521907,0.7205161951347809,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Goff,DET,WAS,QB,37.5,27.480758792284927,30.137947366577308,9.17569493322518,0.21117734958570122,0.7888226504142988,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Goff,DET,WAS,QB,39.5,27.480758792284927,30.137947366577308,9.17569493322518,0.15379074824160588,0.8462092517583941,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Goff,DET,WAS,QB,41.5,27.480758792284927,30.137947366577308,9.17569493322518,0.10780667159365875,0.8921933284063412,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Goff,DET,WAS,QB,43.5,27.480758792284927,30.137947366577308,9.17569493322518,0.07266256081408673,0.9273374391859133,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Goff,DET,WAS,QB,45.5,27.480758792284927,30.137947366577308,9.17569493322518,0.04704453447373591,0.9529554655262641,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,19.5,29.139932863115614,28.574253190116945,9.17569493322518,0.8386548557595919,0.16134514424040813,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,21.5,29.139932863115614,28.574253190116945,9.17569493322518,0.779639828750216,0.22036017124978402,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,23.5,29.139932863115614,28.574253190116945,9.17569493322518,0.7098717983430438,0.2901282016569562,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,25.5,29.139932863115614,28.574253190116945,9.17569493322518,0.6312037094421689,0.36879629055783114,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,27.5,29.139932863115614,28.574253190116945,9.17569493322518,0.5466000656342315,0.45339993436576853,"Normal approximation: mean=calibrated_projection, sd=pass_attempts_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
