player_name,team,opponent,position,line,raw_projection,calibrated_projection,projection_sd,model_over_probability,model_under_probability,probability_method,confidence_tier,flags,usage_status,notes
J.Chase,CIN,,WR,84.5,74.70078856510374,63.527630601869646,25.308094360302785,0.20364210699292307,0.7963578930070769,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Chase,CIN,,WR,89.5,74.70078856510374,63.527630601869646,25.308094360302785,0.15238746067999065,0.8476125393200094,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Chase,CIN,,WR,99.5,74.70078856510374,63.527630601869646,25.308094360302785,0.07760344444791523,0.9223965555520848,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,9.5,71.98803900298793,61.22063283909125,25.308094360302785,0.9795054355037459,0.020494564496254086,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,14.5,71.98803900298793,61.22063283909125,25.308094360302785,0.9675593204848871,0.03244067951511287,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,19.5,71.98803900298793,61.22063283909125,25.308094360302785,0.9503759139457633,0.04962408605423674,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,24.5,71.98803900298793,61.22063283909125,25.308094360302785,0.9266023012591474,0.07339769874085256,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,29.5,71.98803900298793,61.22063283909125,25.308094360302785,0.8949660865147976,0.10503391348520241,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,34.5,71.98803900298793,61.22063283909125,25.308094360302785,0.8544733319038543,0.14552666809614567,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,39.5,71.98803900298793,61.22063283909125,25.308094360302785,0.8046223569672262,0.19537764303277383,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,44.5,71.98803900298793,61.22063283909125,25.308094360302785,0.745592250949233,0.254407749050767,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,49.5,71.98803900298793,61.22063283909125,25.308094360302785,0.6783600886940377,0.32163991130596226,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,54.5,71.98803900298793,61.22063283909125,25.308094360302785,0.6047081418505702,0.3952918581494298,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,59.5,71.98803900298793,61.22063283909125,25.308094360302785,0.5271021883075558,0.47289781169244416,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,64.5,71.98803900298793,61.22063283909125,25.308094360302785,0.448450234534035,0.551549765465965,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,69.5,71.98803900298793,61.22063283909125,25.308094360302785,0.3717798464645272,0.6282201535354728,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,74.5,71.98803900298793,61.22063283909125,25.308094360302785,0.2998929933672848,0.7001070066327152,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,79.5,71.98803900298793,61.22063283909125,25.308094360302785,0.23506315565780556,0.7649368443421944,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,84.5,71.98803900298793,61.22063283909125,25.308094360302785,0.17882850194228972,0.8211714980577103,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
P.Nacua,LA,,WR,89.5,71.98803900298793,61.22063283909125,25.308094360302785,0.13191080192477633,0.8680891980752237,"Normal approximation: mean=calibrated_projection, sd=receiving_yards_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
